source_file,before_ts_utc,after_ts_utc,gap_minutes,before_ny,before_ny_time,after_ny,after_ny_time,before_date,after_date,cause,confidence,cause_detail,expected_ts_inicio,expected_ts_fin
01_mnq_06_20.Last.txt,2020-06-19 07:27:00+00:00,2020-06-19 07:29:00+00:00,2.0,2020-06-19 03:27:00-04:00,03:27:00,2020-06-19 03:29:00-04:00,03:29:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 07:28:00+00:00,2020-06-19 07:28:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 07:29:00+00:00,2020-06-19 07:31:00+00:00,2.0,2020-06-19 03:29:00-04:00,03:29:00,2020-06-19 03:31:00-04:00,03:31:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 07:30:00+00:00,2020-06-19 07:30:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 07:32:00+00:00,2020-06-19 07:36:00+00:00,4.0,2020-06-19 03:32:00-04:00,03:32:00,2020-06-19 03:36:00-04:00,03:36:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 07:33:00+00:00,2020-06-19 07:35:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 07:38:00+00:00,2020-06-19 07:40:00+00:00,2.0,2020-06-19 03:38:00-04:00,03:38:00,2020-06-19 03:40:00-04:00,03:40:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 07:39:00+00:00,2020-06-19 07:39:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 07:41:00+00:00,2020-06-19 07:43:00+00:00,2.0,2020-06-19 03:41:00-04:00,03:41:00,2020-06-19 03:43:00-04:00,03:43:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 07:42:00+00:00,2020-06-19 07:42:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 07:50:00+00:00,2020-06-19 07:52:00+00:00,2.0,2020-06-19 03:50:00-04:00,03:50:00,2020-06-19 03:52:00-04:00,03:52:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 07:51:00+00:00,2020-06-19 07:51:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 07:53:00+00:00,2020-06-19 07:55:00+00:00,2.0,2020-06-19 03:53:00-04:00,03:53:00,2020-06-19 03:55:00-04:00,03:55:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 07:54:00+00:00,2020-06-19 07:54:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 07:58:00+00:00,2020-06-19 08:00:00+00:00,2.0,2020-06-19 03:58:00-04:00,03:58:00,2020-06-19 04:00:00-04:00,04:00:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 07:59:00+00:00,2020-06-19 07:59:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 08:02:00+00:00,2020-06-19 08:04:00+00:00,2.0,2020-06-19 04:02:00-04:00,04:02:00,2020-06-19 04:04:00-04:00,04:04:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 08:03:00+00:00,2020-06-19 08:03:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 08:11:00+00:00,2020-06-19 08:13:00+00:00,2.0,2020-06-19 04:11:00-04:00,04:11:00,2020-06-19 04:13:00-04:00,04:13:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 08:12:00+00:00,2020-06-19 08:12:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 08:19:00+00:00,2020-06-19 08:25:00+00:00,6.0,2020-06-19 04:19:00-04:00,04:19:00,2020-06-19 04:25:00-04:00,04:25:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 08:20:00+00:00,2020-06-19 08:24:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 08:26:00+00:00,2020-06-19 08:29:00+00:00,3.0,2020-06-19 04:26:00-04:00,04:26:00,2020-06-19 04:29:00-04:00,04:29:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 08:27:00+00:00,2020-06-19 08:28:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 08:29:00+00:00,2020-06-19 08:31:00+00:00,2.0,2020-06-19 04:29:00-04:00,04:29:00,2020-06-19 04:31:00-04:00,04:31:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 08:30:00+00:00,2020-06-19 08:30:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 08:31:00+00:00,2020-06-19 08:34:00+00:00,3.0,2020-06-19 04:31:00-04:00,04:31:00,2020-06-19 04:34:00-04:00,04:34:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 08:32:00+00:00,2020-06-19 08:33:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 08:35:00+00:00,2020-06-19 08:37:00+00:00,2.0,2020-06-19 04:35:00-04:00,04:35:00,2020-06-19 04:37:00-04:00,04:37:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 08:36:00+00:00,2020-06-19 08:36:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 08:39:00+00:00,2020-06-19 08:41:00+00:00,2.0,2020-06-19 04:39:00-04:00,04:39:00,2020-06-19 04:41:00-04:00,04:41:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 08:40:00+00:00,2020-06-19 08:40:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 08:41:00+00:00,2020-06-19 08:47:00+00:00,6.0,2020-06-19 04:41:00-04:00,04:41:00,2020-06-19 04:47:00-04:00,04:47:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 08:42:00+00:00,2020-06-19 08:46:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 08:47:00+00:00,2020-06-19 08:49:00+00:00,2.0,2020-06-19 04:47:00-04:00,04:47:00,2020-06-19 04:49:00-04:00,04:49:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 08:48:00+00:00,2020-06-19 08:48:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 08:51:00+00:00,2020-06-19 08:55:00+00:00,4.0,2020-06-19 04:51:00-04:00,04:51:00,2020-06-19 04:55:00-04:00,04:55:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 08:52:00+00:00,2020-06-19 08:54:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 08:57:00+00:00,2020-06-19 08:59:00+00:00,2.0,2020-06-19 04:57:00-04:00,04:57:00,2020-06-19 04:59:00-04:00,04:59:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 08:58:00+00:00,2020-06-19 08:58:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 09:06:00+00:00,2020-06-19 09:08:00+00:00,2.0,2020-06-19 05:06:00-04:00,05:06:00,2020-06-19 05:08:00-04:00,05:08:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 09:07:00+00:00,2020-06-19 09:07:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 09:10:00+00:00,2020-06-19 09:12:00+00:00,2.0,2020-06-19 05:10:00-04:00,05:10:00,2020-06-19 05:12:00-04:00,05:12:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 09:11:00+00:00,2020-06-19 09:11:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 09:12:00+00:00,2020-06-19 09:14:00+00:00,2.0,2020-06-19 05:12:00-04:00,05:12:00,2020-06-19 05:14:00-04:00,05:14:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 09:13:00+00:00,2020-06-19 09:13:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 09:24:00+00:00,2020-06-19 09:27:00+00:00,3.0,2020-06-19 05:24:00-04:00,05:24:00,2020-06-19 05:27:00-04:00,05:27:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 09:25:00+00:00,2020-06-19 09:26:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 09:32:00+00:00,2020-06-19 09:35:00+00:00,3.0,2020-06-19 05:32:00-04:00,05:32:00,2020-06-19 05:35:00-04:00,05:35:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 09:33:00+00:00,2020-06-19 09:34:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 09:37:00+00:00,2020-06-19 09:39:00+00:00,2.0,2020-06-19 05:37:00-04:00,05:37:00,2020-06-19 05:39:00-04:00,05:39:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 09:38:00+00:00,2020-06-19 09:38:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 09:44:00+00:00,2020-06-19 09:46:00+00:00,2.0,2020-06-19 05:44:00-04:00,05:44:00,2020-06-19 05:46:00-04:00,05:46:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 09:45:00+00:00,2020-06-19 09:45:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 09:58:00+00:00,2020-06-19 10:01:00+00:00,3.0,2020-06-19 05:58:00-04:00,05:58:00,2020-06-19 06:01:00-04:00,06:01:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 09:59:00+00:00,2020-06-19 10:00:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 10:14:00+00:00,2020-06-19 10:16:00+00:00,2.0,2020-06-19 06:14:00-04:00,06:14:00,2020-06-19 06:16:00-04:00,06:16:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 10:15:00+00:00,2020-06-19 10:15:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 10:16:00+00:00,2020-06-19 10:18:00+00:00,2.0,2020-06-19 06:16:00-04:00,06:16:00,2020-06-19 06:18:00-04:00,06:18:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 10:17:00+00:00,2020-06-19 10:17:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 10:20:00+00:00,2020-06-19 10:22:00+00:00,2.0,2020-06-19 06:20:00-04:00,06:20:00,2020-06-19 06:22:00-04:00,06:22:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 10:21:00+00:00,2020-06-19 10:21:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 10:22:00+00:00,2020-06-19 10:24:00+00:00,2.0,2020-06-19 06:22:00-04:00,06:22:00,2020-06-19 06:24:00-04:00,06:24:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 10:23:00+00:00,2020-06-19 10:23:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 10:26:00+00:00,2020-06-19 10:28:00+00:00,2.0,2020-06-19 06:26:00-04:00,06:26:00,2020-06-19 06:28:00-04:00,06:28:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 10:27:00+00:00,2020-06-19 10:27:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 10:29:00+00:00,2020-06-19 10:32:00+00:00,3.0,2020-06-19 06:29:00-04:00,06:29:00,2020-06-19 06:32:00-04:00,06:32:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 10:30:00+00:00,2020-06-19 10:31:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 10:34:00+00:00,2020-06-19 10:36:00+00:00,2.0,2020-06-19 06:34:00-04:00,06:34:00,2020-06-19 06:36:00-04:00,06:36:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 10:35:00+00:00,2020-06-19 10:35:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 10:38:00+00:00,2020-06-19 10:40:00+00:00,2.0,2020-06-19 06:38:00-04:00,06:38:00,2020-06-19 06:40:00-04:00,06:40:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 10:39:00+00:00,2020-06-19 10:39:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 10:40:00+00:00,2020-06-19 10:42:00+00:00,2.0,2020-06-19 06:40:00-04:00,06:40:00,2020-06-19 06:42:00-04:00,06:42:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 10:41:00+00:00,2020-06-19 10:41:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 10:44:00+00:00,2020-06-19 10:46:00+00:00,2.0,2020-06-19 06:44:00-04:00,06:44:00,2020-06-19 06:46:00-04:00,06:46:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 10:45:00+00:00,2020-06-19 10:45:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 10:47:00+00:00,2020-06-19 10:50:00+00:00,3.0,2020-06-19 06:47:00-04:00,06:47:00,2020-06-19 06:50:00-04:00,06:50:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 10:48:00+00:00,2020-06-19 10:49:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 10:50:00+00:00,2020-06-19 10:52:00+00:00,2.0,2020-06-19 06:50:00-04:00,06:50:00,2020-06-19 06:52:00-04:00,06:52:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 10:51:00+00:00,2020-06-19 10:51:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 11:05:00+00:00,2020-06-19 11:08:00+00:00,3.0,2020-06-19 07:05:00-04:00,07:05:00,2020-06-19 07:08:00-04:00,07:08:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 11:06:00+00:00,2020-06-19 11:07:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 11:08:00+00:00,2020-06-19 11:10:00+00:00,2.0,2020-06-19 07:08:00-04:00,07:08:00,2020-06-19 07:10:00-04:00,07:10:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 11:09:00+00:00,2020-06-19 11:09:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 11:11:00+00:00,2020-06-19 11:15:00+00:00,4.0,2020-06-19 07:11:00-04:00,07:11:00,2020-06-19 07:15:00-04:00,07:15:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 11:12:00+00:00,2020-06-19 11:14:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 11:19:00+00:00,2020-06-19 11:21:00+00:00,2.0,2020-06-19 07:19:00-04:00,07:19:00,2020-06-19 07:21:00-04:00,07:21:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 11:20:00+00:00,2020-06-19 11:20:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 11:21:00+00:00,2020-06-19 11:23:00+00:00,2.0,2020-06-19 07:21:00-04:00,07:21:00,2020-06-19 07:23:00-04:00,07:23:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 11:22:00+00:00,2020-06-19 11:22:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 11:23:00+00:00,2020-06-19 11:25:00+00:00,2.0,2020-06-19 07:23:00-04:00,07:23:00,2020-06-19 07:25:00-04:00,07:25:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 11:24:00+00:00,2020-06-19 11:24:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 11:25:00+00:00,2020-06-19 11:27:00+00:00,2.0,2020-06-19 07:25:00-04:00,07:25:00,2020-06-19 07:27:00-04:00,07:27:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 11:26:00+00:00,2020-06-19 11:26:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 11:28:00+00:00,2020-06-19 11:30:00+00:00,2.0,2020-06-19 07:28:00-04:00,07:28:00,2020-06-19 07:30:00-04:00,07:30:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 11:29:00+00:00,2020-06-19 11:29:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 11:30:00+00:00,2020-06-19 11:32:00+00:00,2.0,2020-06-19 07:30:00-04:00,07:30:00,2020-06-19 07:32:00-04:00,07:32:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 11:31:00+00:00,2020-06-19 11:31:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 11:33:00+00:00,2020-06-19 11:35:00+00:00,2.0,2020-06-19 07:33:00-04:00,07:33:00,2020-06-19 07:35:00-04:00,07:35:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 11:34:00+00:00,2020-06-19 11:34:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 11:35:00+00:00,2020-06-19 11:37:00+00:00,2.0,2020-06-19 07:35:00-04:00,07:35:00,2020-06-19 07:37:00-04:00,07:37:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 11:36:00+00:00,2020-06-19 11:36:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 11:45:00+00:00,2020-06-19 11:47:00+00:00,2.0,2020-06-19 07:45:00-04:00,07:45:00,2020-06-19 07:47:00-04:00,07:47:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 11:46:00+00:00,2020-06-19 11:46:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 11:47:00+00:00,2020-06-19 11:49:00+00:00,2.0,2020-06-19 07:47:00-04:00,07:47:00,2020-06-19 07:49:00-04:00,07:49:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 11:48:00+00:00,2020-06-19 11:48:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 11:54:00+00:00,2020-06-19 11:56:00+00:00,2.0,2020-06-19 07:54:00-04:00,07:54:00,2020-06-19 07:56:00-04:00,07:56:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 11:55:00+00:00,2020-06-19 11:55:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 12:04:00+00:00,2020-06-19 12:07:00+00:00,3.0,2020-06-19 08:04:00-04:00,08:04:00,2020-06-19 08:07:00-04:00,08:07:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 12:05:00+00:00,2020-06-19 12:06:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 12:30:00+00:00,2020-06-19 12:32:00+00:00,2.0,2020-06-19 08:30:00-04:00,08:30:00,2020-06-19 08:32:00-04:00,08:32:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 12:31:00+00:00,2020-06-19 12:31:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 12:33:00+00:00,2020-06-19 12:35:00+00:00,2.0,2020-06-19 08:33:00-04:00,08:33:00,2020-06-19 08:35:00-04:00,08:35:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 12:34:00+00:00,2020-06-19 12:34:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 12:47:00+00:00,2020-06-19 12:49:00+00:00,2.0,2020-06-19 08:47:00-04:00,08:47:00,2020-06-19 08:49:00-04:00,08:49:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 12:48:00+00:00,2020-06-19 12:48:00+00:00
01_mnq_06_20.Last.txt,2020-06-19 13:01:00+00:00,2020-06-19 13:03:00+00:00,2.0,2020-06-19 09:01:00-04:00,09:01:00,2020-06-19 09:03:00-04:00,09:03:00,2020-06-19,2020-06-19,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-19 13:02:00+00:00,2020-06-19 13:02:00+00:00
02_mnq_09_20.Last.txt,2020-06-22 20:16:00+00:00,2020-06-22 20:31:00+00:00,15.0,2020-06-22 16:16:00-04:00,16:16:00,2020-06-22 16:31:00-04:00,16:31:00,2020-06-22,2020-06-22,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2020-06-22 20:17:00+00:00,2020-06-22 20:30:00+00:00
02_mnq_09_20.Last.txt,2020-06-22 21:00:00+00:00,2020-06-22 22:01:00+00:00,61.0,2020-06-22 17:00:00-04:00,17:00:00,2020-06-22 18:01:00-04:00,18:01:00,2020-06-22,2020-06-23,DAILY_MAINTENANCE,ALTA,"transicion normal cierre->reapertura entre 2020-06-22 y 2020-06-23 (jornadas consecutivas, sin feriado ni fin de semana en medio)",2020-06-22 21:01:00+00:00,2020-06-22 22:00:00+00:00
02_mnq_09_20.Last.txt,2020-06-23 20:15:00+00:00,2020-06-23 20:31:00+00:00,16.0,2020-06-23 16:15:00-04:00,16:15:00,2020-06-23 16:31:00-04:00,16:31:00,2020-06-23,2020-06-23,SECONDARY_MAINTENANCE_BREAK,ALTA,"coincide exactamente con el break intradiario declarado por CME_Equity para esta sesion (2020-06-23 20:15:00+00:00 -> 2020-06-23 20:30:00+00:00 UTC), vigente hasta la fecha de negociacion 2021-06-25 (eliminado por CME con efecto 2021-06-28, ver session_calendar.py)",2020-06-23 20:16:00+00:00,2020-06-23 20:30:00+00:00
02_mnq_09_20.Last.txt,2020-06-23 21:00:00+00:00,2020-06-23 22:01:00+00:00,61.0,2020-06-23 17:00:00-04:00,17:00:00,2020-06-23 18:01:00-04:00,18:01:00,2020-06-23,2020-06-24,DAILY_MAINTENANCE,ALTA,"transicion normal cierre->reapertura entre 2020-06-23 y 2020-06-24 (jornadas consecutivas, sin feriado ni fin de semana en medio)",2020-06-23 21:01:00+00:00,2020-06-23 22:00:00+00:00
02_mnq_09_20.Last.txt,2020-06-24 20:15:00+00:00,2020-06-24 20:31:00+00:00,16.0,2020-06-24 16:15:00-04:00,16:15:00,2020-06-24 16:31:00-04:00,16:31:00,2020-06-24,2020-06-24,SECONDARY_MAINTENANCE_BREAK,ALTA,"coincide exactamente con el break intradiario declarado por CME_Equity para esta sesion (2020-06-24 20:15:00+00:00 -> 2020-06-24 20:30:00+00:00 UTC), vigente hasta la fecha de negociacion 2021-06-25 (eliminado por CME con efecto 2021-06-28, ver session_calendar.py)",2020-06-24 20:16:00+00:00,2020-06-24 20:30:00+00:00
02_mnq_09_20.Last.txt,2020-06-24 21:00:00+00:00,2020-06-24 22:01:00+00:00,61.0,2020-06-24 17:00:00-04:00,17:00:00,2020-06-24 18:01:00-04:00,18:01:00,2020-06-24,2020-06-25,DAILY_MAINTENANCE,ALTA,"transicion normal cierre->reapertura entre 2020-06-24 y 2020-06-25 (jornadas consecutivas, sin feriado ni fin de semana en medio)",2020-06-24 21:01:00+00:00,2020-06-24 22:00:00+00:00
02_mnq_09_20.Last.txt,2020-06-25 20:15:00+00:00,2020-06-25 20:31:00+00:00,16.0,2020-06-25 16:15:00-04:00,16:15:00,2020-06-25 16:31:00-04:00,16:31:00,2020-06-25,2020-06-25,SECONDARY_MAINTENANCE_BREAK,ALTA,"coincide exactamente con el break intradiario declarado por CME_Equity para esta sesion (2020-06-25 20:15:00+00:00 -> 2020-06-25 20:30:00+00:00 UTC), vigente hasta la fecha de negociacion 2021-06-25 (eliminado por CME con efecto 2021-06-28, ver session_calendar.py)",2020-06-25 20:16:00+00:00,2020-06-25 20:30:00+00:00
