source_file,timestamp,open,close,volume
00_mnq_03_20.Last.txt,2019-12-23 05:49:00,8719.0,8719.0,2
00_mnq_03_20.Last.txt,2019-12-23 05:56:00,8718.75,8718.75,3
00_mnq_03_20.Last.txt,2019-12-23 06:02:00,8718.0,8718.0,6
00_mnq_03_20.Last.txt,2019-12-23 06:05:00,8718.5,8718.5,2
00_mnq_03_20.Last.txt,2019-12-23 06:06:00,8718.5,8718.5,5
00_mnq_03_20.Last.txt,2019-12-23 06:09:00,8718.0,8718.0,1
00_mnq_03_20.Last.txt,2019-12-23 06:10:00,8718.0,8718.0,4
00_mnq_03_20.Last.txt,2019-12-23 06:18:00,8716.0,8716.0,1
00_mnq_03_20.Last.txt,2019-12-23 06:25:00,8714.75,8714.75,5
00_mnq_03_20.Last.txt,2019-12-23 06:32:00,8715.25,8715.25,8
00_mnq_03_20.Last.txt,2019-12-23 06:34:00,8715.0,8715.0,7
00_mnq_03_20.Last.txt,2019-12-23 06:42:00,8713.5,8713.5,16
00_mnq_03_20.Last.txt,2019-12-23 06:45:00,8713.75,8713.75,7
00_mnq_03_20.Last.txt,2019-12-23 06:47:00,8713.75,8713.75,2
00_mnq_03_20.Last.txt,2019-12-23 06:52:00,8713.5,8713.5,2
00_mnq_03_20.Last.txt,2019-12-23 07:20:00,8715.0,8715.0,6
00_mnq_03_20.Last.txt,2019-12-23 07:36:00,8713.5,8713.5,3
00_mnq_03_20.Last.txt,2019-12-23 07:40:00,8714.5,8714.5,2
00_mnq_03_20.Last.txt,2019-12-23 07:42:00,8714.5,8714.5,3
00_mnq_03_20.Last.txt,2019-12-23 07:44:00,8714.25,8714.25,16
00_mnq_03_20.Last.txt,2019-12-23 07:50:00,8713.5,8713.5,13
00_mnq_03_20.Last.txt,2019-12-23 07:52:00,8714.0,8714.0,4
00_mnq_03_20.Last.txt,2019-12-23 09:39:00,8719.0,8719.0,4
00_mnq_03_20.Last.txt,2019-12-23 09:44:00,8719.25,8719.25,1
00_mnq_03_20.Last.txt,2019-12-23 09:53:00,8718.75,8718.75,1
00_mnq_03_20.Last.txt,2019-12-23 09:55:00,8718.5,8718.5,1
00_mnq_03_20.Last.txt,2019-12-23 10:04:00,8718.5,8718.5,7
00_mnq_03_20.Last.txt,2019-12-23 10:05:00,8718.5,8718.5,2
00_mnq_03_20.Last.txt,2019-12-23 10:07:00,8718.75,8718.75,5
00_mnq_03_20.Last.txt,2019-12-23 10:17:00,8719.75,8719.75,3
00_mnq_03_20.Last.txt,2019-12-23 10:19:00,8719.75,8719.75,10
00_mnq_03_20.Last.txt,2019-12-23 10:39:00,8721.5,8721.5,21
00_mnq_03_20.Last.txt,2019-12-23 10:40:00,8721.5,8721.5,3
00_mnq_03_20.Last.txt,2019-12-23 11:00:00,8719.5,8719.5,17
00_mnq_03_20.Last.txt,2019-12-23 11:34:00,8726.0,8726.0,3
00_mnq_03_20.Last.txt,2019-12-23 11:55:00,8727.5,8727.5,2
00_mnq_03_20.Last.txt,2019-12-23 12:47:00,8732.5,8732.5,12
00_mnq_03_20.Last.txt,2019-12-23 13:10:00,8734.0,8734.0,11
00_mnq_03_20.Last.txt,2019-12-23 17:54:00,8728.5,8728.5,31
00_mnq_03_20.Last.txt,2019-12-23 18:06:00,8729.25,8729.25,14
00_mnq_03_20.Last.txt,2019-12-23 21:35:00,8727.25,8727.25,3
00_mnq_03_20.Last.txt,2019-12-23 21:50:00,8725.5,8725.5,1
00_mnq_03_20.Last.txt,2019-12-23 23:06:00,8726.5,8726.5,3
00_mnq_03_20.Last.txt,2019-12-23 23:09:00,8727.75,8727.75,3
00_mnq_03_20.Last.txt,2019-12-23 23:12:00,8727.5,8727.5,1
00_mnq_03_20.Last.txt,2019-12-23 23:20:00,8729.0,8729.0,5
00_mnq_03_20.Last.txt,2019-12-23 23:21:00,8728.75,8728.75,1
00_mnq_03_20.Last.txt,2019-12-23 23:22:00,8728.5,8728.5,4
00_mnq_03_20.Last.txt,2019-12-23 23:23:00,8728.25,8728.25,1
00_mnq_03_20.Last.txt,2019-12-23 23:24:00,8728.0,8728.0,1
00_mnq_03_20.Last.txt,2019-12-23 23:26:00,8728.0,8728.0,2
00_mnq_03_20.Last.txt,2019-12-23 23:29:00,8728.5,8728.5,2
00_mnq_03_20.Last.txt,2019-12-23 23:38:00,8728.5,8728.5,2
00_mnq_03_20.Last.txt,2019-12-23 23:41:00,8728.25,8728.25,1
00_mnq_03_20.Last.txt,2019-12-23 23:47:00,8729.5,8729.5,1
00_mnq_03_20.Last.txt,2019-12-24 00:09:00,8728.0,8728.0,7
00_mnq_03_20.Last.txt,2019-12-24 00:17:00,8727.25,8727.25,1
00_mnq_03_20.Last.txt,2019-12-24 00:22:00,8726.75,8726.75,2
00_mnq_03_20.Last.txt,2019-12-24 00:36:00,8724.25,8724.25,10
00_mnq_03_20.Last.txt,2019-12-24 00:45:00,8724.0,8724.0,9
00_mnq_03_20.Last.txt,2019-12-24 01:05:00,8723.5,8723.5,2
00_mnq_03_20.Last.txt,2019-12-24 01:27:00,8723.25,8723.25,1
00_mnq_03_20.Last.txt,2019-12-24 01:43:00,8722.75,8722.75,6
00_mnq_03_20.Last.txt,2019-12-24 02:40:00,8722.25,8722.25,1
00_mnq_03_20.Last.txt,2019-12-24 02:45:00,8721.75,8721.75,5
00_mnq_03_20.Last.txt,2019-12-24 02:48:00,8722.0,8722.0,2
00_mnq_03_20.Last.txt,2019-12-24 02:49:00,8722.0,8722.0,1
00_mnq_03_20.Last.txt,2019-12-24 02:50:00,8722.0,8722.0,1
00_mnq_03_20.Last.txt,2019-12-24 02:51:00,8722.5,8722.5,4
00_mnq_03_20.Last.txt,2019-12-24 02:53:00,8723.25,8723.25,9
00_mnq_03_20.Last.txt,2019-12-24 02:54:00,8723.25,8723.25,4
00_mnq_03_20.Last.txt,2019-12-24 03:02:00,8722.5,8722.5,1
00_mnq_03_20.Last.txt,2019-12-24 03:04:00,8722.25,8722.25,2
00_mnq_03_20.Last.txt,2019-12-24 03:05:00,8722.5,8722.5,2
00_mnq_03_20.Last.txt,2019-12-24 03:06:00,8722.5,8722.5,2
00_mnq_03_20.Last.txt,2019-12-24 03:08:00,8722.75,8722.75,7
00_mnq_03_20.Last.txt,2019-12-24 03:09:00,8723.0,8723.0,4
00_mnq_03_20.Last.txt,2019-12-24 03:10:00,8723.0,8723.0,2
00_mnq_03_20.Last.txt,2019-12-24 03:11:00,8723.0,8723.0,2
00_mnq_03_20.Last.txt,2019-12-24 03:14:00,8723.75,8723.75,1
00_mnq_03_20.Last.txt,2019-12-24 03:21:00,8723.0,8723.0,1
00_mnq_03_20.Last.txt,2019-12-24 03:24:00,8723.0,8723.0,2
00_mnq_03_20.Last.txt,2019-12-24 03:26:00,8722.75,8722.75,9
00_mnq_03_20.Last.txt,2019-12-24 03:27:00,8722.75,8722.75,2
00_mnq_03_20.Last.txt,2019-12-24 03:28:00,8723.25,8723.25,1
00_mnq_03_20.Last.txt,2019-12-24 03:41:00,8721.75,8721.75,2
00_mnq_03_20.Last.txt,2019-12-24 03:43:00,8721.25,8721.25,5
00_mnq_03_20.Last.txt,2019-12-24 03:49:00,8720.75,8720.75,9
00_mnq_03_20.Last.txt,2019-12-24 03:51:00,8720.75,8720.75,2
00_mnq_03_20.Last.txt,2019-12-24 03:53:00,8720.75,8720.75,3
00_mnq_03_20.Last.txt,2019-12-24 03:56:00,8721.25,8721.25,2
00_mnq_03_20.Last.txt,2019-12-24 03:57:00,8721.25,8721.25,1
00_mnq_03_20.Last.txt,2019-12-24 04:03:00,8722.5,8722.5,2
00_mnq_03_20.Last.txt,2019-12-24 04:07:00,8722.0,8722.0,1
00_mnq_03_20.Last.txt,2019-12-24 04:09:00,8722.75,8722.75,3
00_mnq_03_20.Last.txt,2019-12-24 04:12:00,8723.0,8723.0,6
00_mnq_03_20.Last.txt,2019-12-24 04:13:00,8723.0,8723.0,1
00_mnq_03_20.Last.txt,2019-12-24 04:14:00,8723.25,8723.25,3
00_mnq_03_20.Last.txt,2019-12-24 04:16:00,8723.0,8723.0,2
00_mnq_03_20.Last.txt,2019-12-24 04:19:00,8723.0,8723.0,1
00_mnq_03_20.Last.txt,2019-12-24 04:20:00,8723.0,8723.0,5
00_mnq_03_20.Last.txt,2019-12-24 04:23:00,8723.0,8723.0,1
00_mnq_03_20.Last.txt,2019-12-24 04:24:00,8723.25,8723.25,1
00_mnq_03_20.Last.txt,2019-12-24 04:33:00,8721.75,8721.75,1
00_mnq_03_20.Last.txt,2019-12-24 04:34:00,8722.5,8722.5,2
00_mnq_03_20.Last.txt,2019-12-24 04:35:00,8722.25,8722.25,2
00_mnq_03_20.Last.txt,2019-12-24 04:37:00,8722.75,8722.75,1
00_mnq_03_20.Last.txt,2019-12-24 04:40:00,8723.0,8723.0,3
00_mnq_03_20.Last.txt,2019-12-24 04:45:00,8723.0,8723.0,6
00_mnq_03_20.Last.txt,2019-12-24 04:46:00,8723.0,8723.0,5
00_mnq_03_20.Last.txt,2019-12-24 04:52:00,8723.75,8723.75,2
00_mnq_03_20.Last.txt,2019-12-24 04:59:00,8722.75,8722.75,4
00_mnq_03_20.Last.txt,2019-12-24 05:01:00,8722.75,8722.75,4
00_mnq_03_20.Last.txt,2019-12-24 05:03:00,8723.0,8723.0,1
00_mnq_03_20.Last.txt,2019-12-24 05:04:00,8723.0,8723.0,4
00_mnq_03_20.Last.txt,2019-12-24 05:07:00,8722.75,8722.75,1
00_mnq_03_20.Last.txt,2019-12-24 05:10:00,8723.0,8723.0,3
00_mnq_03_20.Last.txt,2019-12-24 05:16:00,8723.5,8723.5,3
00_mnq_03_20.Last.txt,2019-12-24 05:18:00,8723.25,8723.25,1
00_mnq_03_20.Last.txt,2019-12-24 05:19:00,8723.25,8723.25,2
00_mnq_03_20.Last.txt,2019-12-24 05:20:00,8723.25,8723.25,3
00_mnq_03_20.Last.txt,2019-12-24 05:22:00,8723.25,8723.25,2
00_mnq_03_20.Last.txt,2019-12-24 05:23:00,8723.5,8723.5,1
00_mnq_03_20.Last.txt,2019-12-24 05:28:00,8723.5,8723.5,3
00_mnq_03_20.Last.txt,2019-12-24 05:30:00,8723.5,8723.5,5
00_mnq_03_20.Last.txt,2019-12-24 05:39:00,8723.75,8723.75,1
00_mnq_03_20.Last.txt,2019-12-24 05:40:00,8724.0,8724.0,1
00_mnq_03_20.Last.txt,2019-12-24 05:46:00,8724.25,8724.25,1
00_mnq_03_20.Last.txt,2019-12-24 05:59:00,8726.0,8726.0,9
00_mnq_03_20.Last.txt,2019-12-24 06:10:00,8724.25,8724.25,3
00_mnq_03_20.Last.txt,2019-12-24 06:18:00,8725.25,8725.25,5
00_mnq_03_20.Last.txt,2019-12-24 06:20:00,8725.75,8725.75,10
00_mnq_03_20.Last.txt,2019-12-24 06:23:00,8725.25,8725.25,1
00_mnq_03_20.Last.txt,2019-12-24 06:24:00,8725.5,8725.5,9
00_mnq_03_20.Last.txt,2019-12-24 06:26:00,8725.25,8725.25,3
00_mnq_03_20.Last.txt,2019-12-24 06:27:00,8725.25,8725.25,5
00_mnq_03_20.Last.txt,2019-12-24 06:29:00,8725.25,8725.25,5
00_mnq_03_20.Last.txt,2019-12-24 06:30:00,8724.75,8724.75,1
00_mnq_03_20.Last.txt,2019-12-24 06:33:00,8725.0,8725.0,5
00_mnq_03_20.Last.txt,2019-12-24 06:36:00,8724.5,8724.5,1
00_mnq_03_20.Last.txt,2019-12-24 06:44:00,8725.75,8725.75,1
00_mnq_03_20.Last.txt,2019-12-24 06:46:00,8725.25,8725.25,4
00_mnq_03_20.Last.txt,2019-12-24 06:47:00,8725.5,8725.5,1
00_mnq_03_20.Last.txt,2019-12-24 06:48:00,8725.25,8725.25,1
00_mnq_03_20.Last.txt,2019-12-24 06:53:00,8726.75,8726.75,4
00_mnq_03_20.Last.txt,2019-12-24 06:54:00,8726.75,8726.75,1
00_mnq_03_20.Last.txt,2019-12-24 07:04:00,8726.5,8726.5,3
00_mnq_03_20.Last.txt,2019-12-24 07:08:00,8725.75,8725.75,6
00_mnq_03_20.Last.txt,2019-12-24 07:10:00,8726.0,8726.0,3
00_mnq_03_20.Last.txt,2019-12-24 07:12:00,8725.5,8725.5,2
00_mnq_03_20.Last.txt,2019-12-24 07:20:00,8725.75,8725.75,1
00_mnq_03_20.Last.txt,2019-12-24 07:22:00,8726.0,8726.0,1
00_mnq_03_20.Last.txt,2019-12-24 07:28:00,8726.5,8726.5,5
00_mnq_03_20.Last.txt,2019-12-24 07:41:00,8727.5,8727.5,6
00_mnq_03_20.Last.txt,2019-12-24 07:42:00,8727.5,8727.5,3
00_mnq_03_20.Last.txt,2019-12-24 07:47:00,8727.5,8727.5,3
00_mnq_03_20.Last.txt,2019-12-24 07:54:00,8727.5,8727.5,2
00_mnq_03_20.Last.txt,2019-12-24 07:56:00,8727.5,8727.5,7
00_mnq_03_20.Last.txt,2019-12-24 08:00:00,8728.5,8728.5,4
00_mnq_03_20.Last.txt,2019-12-24 08:06:00,8726.75,8726.75,4
00_mnq_03_20.Last.txt,2019-12-24 08:09:00,8725.25,8725.25,10
00_mnq_03_20.Last.txt,2019-12-24 08:14:00,8725.0,8725.0,1
00_mnq_03_20.Last.txt,2019-12-24 08:21:00,8724.5,8724.5,3
00_mnq_03_20.Last.txt,2019-12-24 08:25:00,8725.25,8725.25,1
00_mnq_03_20.Last.txt,2019-12-24 08:28:00,8725.25,8725.25,3
00_mnq_03_20.Last.txt,2019-12-24 08:30:00,8725.5,8725.5,2
00_mnq_03_20.Last.txt,2019-12-24 08:32:00,8726.0,8726.0,5
00_mnq_03_20.Last.txt,2019-12-24 08:35:00,8726.0,8726.0,2
00_mnq_03_20.Last.txt,2019-12-24 08:36:00,8726.0,8726.0,4
00_mnq_03_20.Last.txt,2019-12-24 08:48:00,8726.5,8726.5,2
00_mnq_03_20.Last.txt,2019-12-24 08:49:00,8726.0,8726.0,4
00_mnq_03_20.Last.txt,2019-12-24 08:50:00,8726.25,8726.25,3
00_mnq_03_20.Last.txt,2019-12-24 08:51:00,8726.25,8726.25,4
00_mnq_03_20.Last.txt,2019-12-24 08:52:00,8726.25,8726.25,17
00_mnq_03_20.Last.txt,2019-12-24 08:56:00,8726.5,8726.5,2
00_mnq_03_20.Last.txt,2019-12-24 08:59:00,8726.5,8726.5,1
00_mnq_03_20.Last.txt,2019-12-24 09:00:00,8726.25,8726.25,3
00_mnq_03_20.Last.txt,2019-12-24 09:03:00,8726.75,8726.75,2
00_mnq_03_20.Last.txt,2019-12-24 09:05:00,8727.0,8727.0,11
00_mnq_03_20.Last.txt,2019-12-24 09:06:00,8727.0,8727.0,2
00_mnq_03_20.Last.txt,2019-12-24 09:09:00,8726.5,8726.5,6
00_mnq_03_20.Last.txt,2019-12-24 09:15:00,8727.5,8727.5,7
00_mnq_03_20.Last.txt,2019-12-24 09:37:00,8729.5,8729.5,3
00_mnq_03_20.Last.txt,2019-12-24 09:39:00,8729.5,8729.5,1
00_mnq_03_20.Last.txt,2019-12-24 09:40:00,8729.5,8729.5,4
00_mnq_03_20.Last.txt,2019-12-24 09:48:00,8730.25,8730.25,1
00_mnq_03_20.Last.txt,2019-12-24 09:51:00,8730.25,8730.25,2
00_mnq_03_20.Last.txt,2019-12-24 09:52:00,8730.25,8730.25,1
00_mnq_03_20.Last.txt,2019-12-24 09:54:00,8730.25,8730.25,1
00_mnq_03_20.Last.txt,2019-12-24 09:57:00,8730.25,8730.25,1
00_mnq_03_20.Last.txt,2019-12-24 10:00:00,8730.25,8730.25,2
00_mnq_03_20.Last.txt,2019-12-24 10:05:00,8731.25,8731.25,2
00_mnq_03_20.Last.txt,2019-12-24 10:09:00,8730.5,8730.5,3
00_mnq_03_20.Last.txt,2019-12-24 10:12:00,8730.25,8730.25,1
00_mnq_03_20.Last.txt,2019-12-24 10:15:00,8730.5,8730.5,3
00_mnq_03_20.Last.txt,2019-12-24 10:17:00,8730.25,8730.25,1
00_mnq_03_20.Last.txt,2019-12-24 10:19:00,8730.25,8730.25,1
00_mnq_03_20.Last.txt,2019-12-24 10:20:00,8730.25,8730.25,2
00_mnq_03_20.Last.txt,2019-12-24 10:22:00,8730.5,8730.5,2
00_mnq_03_20.Last.txt,2019-12-24 10:24:00,8730.25,8730.25,1
00_mnq_03_20.Last.txt,2019-12-24 10:30:00,8730.0,8730.0,5
00_mnq_03_20.Last.txt,2019-12-24 10:32:00,8730.25,8730.25,1
00_mnq_03_20.Last.txt,2019-12-24 10:33:00,8730.25,8730.25,1
00_mnq_03_20.Last.txt,2019-12-24 10:34:00,8730.25,8730.25,1
00_mnq_03_20.Last.txt,2019-12-24 10:40:00,8731.0,8731.0,7
00_mnq_03_20.Last.txt,2019-12-24 10:52:00,8729.75,8729.75,1
00_mnq_03_20.Last.txt,2019-12-24 10:53:00,8730.0,8730.0,1
00_mnq_03_20.Last.txt,2019-12-24 10:54:00,8730.5,8730.5,3
00_mnq_03_20.Last.txt,2019-12-24 10:58:00,8731.25,8731.25,1
00_mnq_03_20.Last.txt,2019-12-24 10:59:00,8731.5,8731.5,5
00_mnq_03_20.Last.txt,2019-12-24 11:06:00,8731.25,8731.25,2
00_mnq_03_20.Last.txt,2019-12-24 11:10:00,8731.0,8731.0,6
00_mnq_03_20.Last.txt,2019-12-24 11:11:00,8731.0,8731.0,8
00_mnq_03_20.Last.txt,2019-12-24 11:13:00,8731.5,8731.5,7
00_mnq_03_20.Last.txt,2019-12-24 11:23:00,8730.25,8730.25,4
00_mnq_03_20.Last.txt,2019-12-24 11:24:00,8731.0,8731.0,1
00_mnq_03_20.Last.txt,2019-12-24 11:32:00,8731.75,8731.75,7
00_mnq_03_20.Last.txt,2019-12-24 11:33:00,8731.25,8731.25,2
00_mnq_03_20.Last.txt,2019-12-24 11:36:00,8731.75,8731.75,1
00_mnq_03_20.Last.txt,2019-12-24 11:40:00,8732.25,8732.25,4
00_mnq_03_20.Last.txt,2019-12-24 11:44:00,8733.0,8733.0,4
00_mnq_03_20.Last.txt,2019-12-24 11:52:00,8733.25,8733.25,1
00_mnq_03_20.Last.txt,2019-12-24 11:56:00,8734.0,8734.0,3
00_mnq_03_20.Last.txt,2019-12-24 12:00:00,8733.25,8733.25,1
00_mnq_03_20.Last.txt,2019-12-24 12:05:00,8733.0,8733.0,5
00_mnq_03_20.Last.txt,2019-12-24 12:10:00,8733.75,8733.75,4
00_mnq_03_20.Last.txt,2019-12-24 12:16:00,8733.75,8733.75,2
00_mnq_03_20.Last.txt,2019-12-24 12:18:00,8734.25,8734.25,4
00_mnq_03_20.Last.txt,2019-12-24 12:58:00,8731.75,8731.75,3
00_mnq_03_20.Last.txt,2019-12-24 13:40:00,8731.75,8731.75,6
00_mnq_03_20.Last.txt,2019-12-24 13:41:00,8732.0,8732.0,2
00_mnq_03_20.Last.txt,2019-12-24 13:45:00,8731.75,8731.75,2
00_mnq_03_20.Last.txt,2019-12-24 14:19:00,8730.0,8730.0,2
00_mnq_03_20.Last.txt,2019-12-25 23:11:00,8730.25,8730.25,4
00_mnq_03_20.Last.txt,2019-12-25 23:13:00,8730.25,8730.25,1
00_mnq_03_20.Last.txt,2019-12-25 23:15:00,8731.0,8731.0,1
00_mnq_03_20.Last.txt,2019-12-25 23:37:00,8731.0,8731.0,3
00_mnq_03_20.Last.txt,2019-12-25 23:39:00,8731.0,8731.0,4
00_mnq_03_20.Last.txt,2019-12-25 23:45:00,8730.75,8730.75,2
00_mnq_03_20.Last.txt,2019-12-25 23:49:00,8731.0,8731.0,4
00_mnq_03_20.Last.txt,2019-12-25 23:53:00,8730.25,8730.25,4
00_mnq_03_20.Last.txt,2019-12-25 23:56:00,8730.25,8730.25,1
00_mnq_03_20.Last.txt,2019-12-25 23:58:00,8730.25,8730.25,15
00_mnq_03_20.Last.txt,2019-12-25 23:59:00,8730.0,8730.0,1
00_mnq_03_20.Last.txt,2019-12-26 00:19:00,8736.25,8736.25,7
00_mnq_03_20.Last.txt,2019-12-26 00:34:00,8737.25,8737.25,6
00_mnq_03_20.Last.txt,2019-12-26 00:52:00,8737.0,8737.0,1
00_mnq_03_20.Last.txt,2019-12-26 01:00:00,8737.75,8737.75,6
00_mnq_03_20.Last.txt,2019-12-26 01:04:00,8738.0,8738.0,2
00_mnq_03_20.Last.txt,2019-12-26 01:17:00,8737.75,8737.75,6
00_mnq_03_20.Last.txt,2019-12-26 01:24:00,8737.75,8737.75,3
00_mnq_03_20.Last.txt,2019-12-26 01:25:00,8737.5,8737.5,1
00_mnq_03_20.Last.txt,2019-12-26 01:26:00,8737.25,8737.25,1
00_mnq_03_20.Last.txt,2019-12-26 01:28:00,8737.0,8737.0,6
00_mnq_03_20.Last.txt,2019-12-26 01:29:00,8737.5,8737.5,6
00_mnq_03_20.Last.txt,2019-12-26 01:35:00,8736.5,8736.5,6
00_mnq_03_20.Last.txt,2019-12-26 01:39:00,8737.25,8737.25,2
00_mnq_03_20.Last.txt,2019-12-26 01:42:00,8737.5,8737.5,1
00_mnq_03_20.Last.txt,2019-12-26 01:46:00,8736.75,8736.75,4
00_mnq_03_20.Last.txt,2019-12-26 01:49:00,8737.0,8737.0,2
00_mnq_03_20.Last.txt,2019-12-26 01:57:00,8736.5,8736.5,2
00_mnq_03_20.Last.txt,2019-12-26 01:59:00,8736.25,8736.25,3
00_mnq_03_20.Last.txt,2019-12-26 02:00:00,8736.25,8736.25,1
00_mnq_03_20.Last.txt,2019-12-26 02:03:00,8737.0,8737.0,7
00_mnq_03_20.Last.txt,2019-12-26 02:05:00,8736.5,8736.5,1
00_mnq_03_20.Last.txt,2019-12-26 02:18:00,8737.5,8737.5,2
00_mnq_03_20.Last.txt,2019-12-26 02:19:00,8737.0,8737.0,2
00_mnq_03_20.Last.txt,2019-12-26 02:20:00,8736.5,8736.5,2
00_mnq_03_20.Last.txt,2019-12-26 02:24:00,8736.25,8736.25,1
00_mnq_03_20.Last.txt,2019-12-26 02:29:00,8736.75,8736.75,7
00_mnq_03_20.Last.txt,2019-12-26 02:34:00,8736.25,8736.25,4
00_mnq_03_20.Last.txt,2019-12-26 02:41:00,8737.0,8737.0,2
00_mnq_03_20.Last.txt,2019-12-26 02:43:00,8736.75,8736.75,1
00_mnq_03_20.Last.txt,2019-12-26 02:47:00,8737.0,8737.0,5
00_mnq_03_20.Last.txt,2019-12-26 02:48:00,8737.25,8737.25,4
00_mnq_03_20.Last.txt,2019-12-26 02:50:00,8737.75,8737.75,1
00_mnq_03_20.Last.txt,2019-12-26 02:51:00,8737.5,8737.5,1
00_mnq_03_20.Last.txt,2019-12-26 02:58:00,8739.0,8739.0,1
00_mnq_03_20.Last.txt,2019-12-26 03:04:00,8734.5,8734.5,1
00_mnq_03_20.Last.txt,2019-12-26 03:08:00,8735.25,8735.25,2
00_mnq_03_20.Last.txt,2019-12-26 03:13:00,8735.5,8735.5,4
00_mnq_03_20.Last.txt,2019-12-26 03:15:00,8736.75,8736.75,1
00_mnq_03_20.Last.txt,2019-12-26 03:17:00,8735.25,8735.25,4
00_mnq_03_20.Last.txt,2019-12-26 03:21:00,8735.25,8735.25,3
00_mnq_03_20.Last.txt,2019-12-26 03:26:00,8736.0,8736.0,2
00_mnq_03_20.Last.txt,2019-12-26 03:28:00,8736.0,8736.0,5
00_mnq_03_20.Last.txt,2019-12-26 03:29:00,8736.25,8736.25,5
00_mnq_03_20.Last.txt,2019-12-26 03:30:00,8736.25,8736.25,1
00_mnq_03_20.Last.txt,2019-12-26 03:31:00,8736.0,8736.0,3
00_mnq_03_20.Last.txt,2019-12-26 03:32:00,8736.25,8736.25,1
