variable,raw_adjusted,year_month,lag,n_pairs,rho,beta,insufficient_sample,n_boot_used,rho_ci_lo,rho_ci_hi
abs_r,raw,2022-09,1,29201,0.33834217397316996,0.3383574003002513,False,50.0,0.295887148087325,0.3853089405859127
abs_r,raw,2022-10,1,28938,0.29141413347610434,0.2910990828121128,False,50.0,0.2692399932259278,0.3271411995857375
abs_r,raw,2022-11,1,29201,0.34833033509934774,0.3482904657784004,False,50.0,0.2852144596566287,0.39936928600384114
abs_r,raw,2022-12,1,28140,0.35989110231531657,0.36953697428691196,False,50.0,0.2702224955481413,0.442284437754155
abs_r,raw,2023-01,1,28698,0.3507015211037228,0.35070642176559946,False,50.0,0.3118322743648129,0.3834085410372992
abs_r,raw,2023-02,1,27320,0.38615265994210257,0.385964131577365,False,50.0,0.35409395183237413,0.40869631731635087
abs_r,raw,2023-03,1,30802,0.3805638739308737,0.3802022101747534,False,50.0,0.32705960340632084,0.41129853190324794
abs_r,raw,2023-04,1,26798,0.2971016054144533,0.2970643838315944,False,50.0,0.27108646486952165,0.32608486717762136
abs_r,raw,2023-05,1,31454,0.3601088797825495,0.3600700496069007,False,50.0,0.3175739025927261,0.39578707418049786
abs_r,raw,2023-06,1,29268,0.37229492952096077,0.37265274646733304,False,50.0,0.34185951813462295,0.3975823793309702
abs_r,raw,2023-07,1,28455,0.37567861072539066,0.375597669801029,False,50.0,0.3458358390906545,0.4220926668914884
abs_r,raw,2023-08,1,31691,0.3307230499399782,0.3304789075772237,False,50.0,0.3069650703309279,0.3585229785728177
abs_r,raw,2023-09,1,27891,0.3565797763067103,0.356448687155976,False,50.0,0.33786265691050466,0.37323718451172966
abs_r,raw,2023-10,1,30309,0.33779190375504325,0.33752972195955144,False,50.0,0.3057935663470099,0.37199991323877796
abs_r,raw,2023-11,1,29836,0.3614507526167051,0.3613606517776862,False,50.0,0.31589213938116373,0.40606128032076716
abs_r,raw,2023-12,1,26742,0.39697744523069434,0.3969020773205523,False,50.0,0.37617337032238196,0.4151390922069173
abs_r,raw,2024-01,1,30076,0.36425657612340484,0.36425362848068815,False,50.0,0.3162157643604563,0.4102915664155928
abs_r,raw,2024-02,1,28687,0.3439495211865423,0.34409108667269755,False,50.0,0.3114637787518634,0.3741741433180584
abs_r,raw,2024-03,1,26791,0.3682453533419681,0.36935683685344134,False,50.0,0.33191822080237,0.39011146995966794
abs_r,raw,2024-04,1,30291,0.3439511199332494,0.3436364560898323,False,50.0,0.31828038018950905,0.36015813970294885
abs_r,raw,2024-05,1,31454,0.3611926158102464,0.36117355663773837,False,50.0,0.3030721580526209,0.4153425713384776
abs_r,raw,2024-06,1,26395,0.35853533175876867,0.35850523713694427,False,50.0,0.34041893709518717,0.37920389195744986
abs_r,raw,2024-07,1,31191,0.4053620628434985,0.4054605276642051,False,50.0,0.3664130223032064,0.438582365431919
abs_r,raw,2024-08,1,30302,0.37500103255442835,0.3746320201494703,False,50.0,0.30620693775629765,0.41102138657279436
abs_r,raw,2024-09,1,27885,0.31943908306323765,0.3194650468283643,False,50.0,0.2833939541240797,0.3510849260916936
abs_r,raw,2024-10,1,31690,0.3208638252588405,0.3203844194548674,False,50.0,0.2995430269592221,0.3450969628553412
abs_r,raw,2024-11,1,28455,0.3233489860647192,0.3231846779523006,False,50.0,0.2836466934778282,0.3586479033498668
abs_r,raw,2024-12,1,28698,0.40804889942047395,0.4079620260659599,False,50.0,0.3863418444667547,0.43235775446968494
abs_r,raw,2025-01,1,29604,0.3472037915218642,0.34705673076072996,False,50.0,0.3036271153200075,0.3718396818190014
abs_r,raw,2025-02,1,27320,0.36762102034311883,0.36758404646810006,False,50.0,0.29208858688914685,0.4209523017551967
abs_r,raw,2025-03,1,27555,0.3506275897152999,0.35048663486692294,False,50.0,0.3289699889363795,0.37543738866791354
abs_r,raw,2025-04,1,28930,0.4288413673880733,0.42812313405815966,False,50.0,0.3606165743425501,0.45476937237611037
abs_r,raw,2025-05,1,30076,0.32254729665236365,0.3200489024562514,False,50.0,0.27928744135931843,0.36189341783192225
abs_r,raw,2025-06,1,19911,0.26713479998892437,0.26739533328476606,False,50.0,0.22800043329540362,0.29820372444922366
abs_r,raw,2019-12,5,6807,0.35400586383930954,0.35503277919462223,False,,,
abs_r,raw,2020-01,5,29379,0.26814889845606454,0.26552906165201745,False,,,
abs_r,raw,2020-02,5,26844,0.4276367744545236,0.4262605224873969,False,,,
abs_r,raw,2020-03,5,25221,0.28752470506892586,0.28250340025461723,False,,,
abs_r,raw,2020-04,5,28392,0.2195253991527113,0.21705859745335018,False,,,
abs_r,raw,2020-05,5,28195,0.22051614225631636,0.2203261728004863,False,,,
abs_r,raw,2020-06,5,28047,0.2821932656311528,0.2809190366648153,False,,,
abs_r,raw,2020-07,5,30882,0.3045805750402481,0.3043102738281612,False,,,
abs_r,raw,2020-08,5,28413,0.3079820416885371,0.30799897475000537,False,,,
abs_r,raw,2020-09,5,28401,0.3264302993294513,0.3248171718511558,False,,,
abs_r,raw,2020-10,5,28840,0.25195153271201665,0.2515478010382899,False,,,
abs_r,raw,2020-11,5,27946,0.32736888068739844,0.3281292912537586,False,,,
abs_r,raw,2020-12,5,27928,0.3113650552547307,0.31113733682861144,False,,,
abs_r,raw,2021-01,5,26842,0.3404479643298396,0.34332521504521235,False,,,
abs_r,raw,2021-02,5,26834,0.3658737727634708,0.3645087748864611,False,,,
abs_r,raw,2021-03,5,30041,0.30189314347531054,0.300679680935402,False,,,
abs_r,raw,2021-04,5,29298,0.26400606698050033,0.26421749852473714,False,,,
abs_r,raw,2021-05,5,28171,0.2895357980266272,0.28950002747211034,False,,,
abs_r,raw,2021-06,5,28282,0.2954042407461193,0.2954349767429819,False,,,
abs_r,raw,2021-07,5,29974,0.31899448702168115,0.3190567521309564,False,,,
abs_r,raw,2021-08,5,30192,0.35199672939072,0.3519554013888183,False,,,
abs_r,raw,2021-09,5,28552,0.3312991759509907,0.331241438657226,False,,,
abs_r,raw,2021-10,5,28743,0.2988343298988085,0.2986705022110951,False,,,
abs_r,raw,2021-11,5,29748,0.358068287240305,0.3580209838433749,False,,,
abs_r,raw,2021-12,5,29229,0.36065442112936624,0.36052523652916246,False,,,
abs_r,raw,2022-01,5,28614,0.35529842398537204,0.35489697591845315,False,,,
abs_r,raw,2022-02,5,27233,0.26581328045323765,0.26381714011309826,False,,,
abs_r,raw,2022-03,5,30587,0.27382986242967683,0.2736078614076756,False,,,
abs_r,raw,2022-04,5,27480,0.3044761412247735,0.30348278925494876,False,,,
abs_r,raw,2022-05,5,29981,0.3454565396008066,0.3449494680492056,False,,,
abs_r,raw,2022-06,5,29167,0.2933254107736283,0.2934048948340598,False,,,
abs_r,raw,2022-07,5,28600,0.2702268346124118,0.2700200792832081,False,,,
abs_r,raw,2022-08,5,31588,0.2950029062656312,0.2949417016270464,False,,,
abs_r,raw,2022-09,5,28994,0.27243129695575147,0.27244355185467134,False,,,
abs_r,raw,2022-10,5,28854,0.22351370267101678,0.22319048667382646,False,,,
abs_r,raw,2022-11,5,29109,0.30819007871007703,0.3080716589042616,False,,,
abs_r,raw,2022-12,5,27955,0.28256602012804233,0.29493327918147805,False,,,
abs_r,raw,2023-01,5,28614,0.3133382887793885,0.3131677392259742,False,,,
abs_r,raw,2023-02,5,27240,0.3451297287512993,0.3447314211547825,False,,,
abs_r,raw,2023-03,5,30582,0.33829881852406996,0.33778284156509114,False,,,
abs_r,raw,2023-04,5,26718,0.25158889335901596,0.25144018088272535,False,,,
abs_r,raw,2023-05,5,31362,0.32656183140758416,0.32655605299742013,False,,,
abs_r,raw,2023-06,5,29121,0.3602562599081393,0.3606191071795721,False,,,
abs_r,raw,2023-07,5,28367,0.3470211270962288,0.34657847015639504,False,,,
abs_r,raw,2023-08,5,31595,0.32287257081667037,0.3225233242429678,False,,,
abs_r,raw,2023-09,5,27744,0.3240835089801888,0.32410528533158184,False,,,
abs_r,raw,2023-10,5,30213,0.3018281045418319,0.3004722244176193,False,,,
abs_r,raw,2023-11,5,29748,0.2931283526501969,0.2929318188437172,False,,,
abs_r,raw,2023-12,5,26540,0.3552049254634329,0.3551919661641859,False,,,
abs_r,raw,2024-01,5,29988,0.31767851111985324,0.317613974963438,False,,,
abs_r,raw,2024-02,5,28599,0.27849725270786485,0.27835454504546375,False,,,
abs_r,raw,2024-03,5,26687,0.3237056948001362,0.3245141130423196,False,,,
abs_r,raw,2024-04,5,30203,0.2655380566406325,0.2651778397284075,False,,,
abs_r,raw,2024-05,5,31362,0.31079119438635205,0.3106175030759322,False,,,
abs_r,raw,2024-06,5,26140,0.3101077000428248,0.3098601270377707,False,,,
abs_r,raw,2024-07,5,31091,0.38504020081625673,0.3840366721589746,False,,,
abs_r,raw,2024-08,5,30206,0.35636508667138056,0.35526972196668266,False,,,
abs_r,raw,2024-09,5,27727,0.28527700623500196,0.28516078498089076,False,,,
abs_r,raw,2024-10,5,31594,0.28872357244303976,0.28809766741720955,False,,,
abs_r,raw,2024-11,5,28367,0.2940718242478296,0.29360197382493175,False,,,
abs_r,raw,2024-12,5,28614,0.39449242825859987,0.3936200078724706,False,,,
abs_r,raw,2025-01,5,29508,0.31229358322123585,0.31146988414272614,False,,,
abs_r,raw,2025-02,5,27240,0.3120808276971927,0.31119140708351395,False,,,
abs_r,raw,2025-03,5,27467,0.3382327903881366,0.33796530444680406,False,,,
abs_r,raw,2025-04,5,28838,0.3873242647858484,0.3858786938161874,False,,,
abs_r,raw,2025-05,5,29988,0.2546021976588794,0.25183473527637423,False,,,
abs_r,raw,2025-06,5,19775,0.227224729256417,0.22712958883357667,False,,,
abs_r,raw,2019-12,20,5741,0.26406472314744905,0.271038119942787,False,,,
abs_r,raw,2020-01,20,28508,0.2195156098132727,0.22249096733328277,False,,,
abs_r,raw,2020-02,20,26259,0.40282045042392295,0.4072261911920007,False,,,
abs_r,raw,2020-03,20,24141,0.24815876487116556,0.2479399022759696,False,,,
abs_r,raw,2020-04,20,27747,0.16387946636157202,0.16223802486760783,False,,,
abs_r,raw,2020-05,20,27580,0.19020274375491206,0.19120943568745996,False,,,
abs_r,raw,2020-06,20,27010,0.23413328900895955,0.23424494954493158,False,,,
abs_r,raw,2020-07,20,30177,0.281943226132885,0.28508560071994055,False,,,
abs_r,raw,2020-08,20,27783,0.2616809794074141,0.2635753381108505,False,,,
abs_r,raw,2020-09,20,27311,0.2911463283461523,0.2905746655971334,False,,,
abs_r,raw,2020-10,20,28120,0.20998212454309065,0.21391492714856078,False,,,
abs_r,raw,2020-11,20,27301,0.27466346792838536,0.27776414011843964,False,,,
abs_r,raw,2020-12,20,27096,0.27944035271157774,0.28264169318414356,False,,,
abs_r,raw,2021-01,20,26257,0.26677176650568946,0.2748864613664624,False,,,
abs_r,raw,2021-02,20,26234,0.3357209461832636,0.3373689507858896,False,,,
abs_r,raw,2021-03,20,29094,0.2773677699494356,0.2778005497631564,False,,,
abs_r,raw,2021-04,20,28623,0.20970277610115012,0.21510827220985865,False,,,
abs_r,raw,2021-05,20,27526,0.2572048498548895,0.2583998835655789,False,,,
abs_r,raw,2021-06,20,27251,0.22152952037313217,0.22225946100544916,False,,,
abs_r,raw,2021-07,20,29614,0.26241446827309045,0.2626749037297511,False,,,
abs_r,raw,2021-08,20,29817,0.2966586764540181,0.2966948679603669,False,,,
abs_r,raw,2021-09,20,27903,0.30052895103173843,0.30058442560189796,False,,,
abs_r,raw,2021-10,20,28428,0.23946409784902967,0.23925447583706053,False,,,
abs_r,raw,2021-11,20,29418,0.307323223670612,0.3075725552402595,False,,,
abs_r,raw,2021-12,20,28626,0.3045823619701841,0.3046316491521228,False,,,
abs_r,raw,2022-01,20,28299,0.32699320504081913,0.3263645975259133,False,,,
abs_r,raw,2022-02,20,26918,0.22929803879743152,0.2271832333327639,False,,,
abs_r,raw,2022-03,20,29971,0.2221262902608165,0.22195401830916667,False,,,
abs_r,raw,2022-04,20,27180,0.26288840577265177,0.2621049307663008,False,,,
abs_r,raw,2022-05,20,29636,0.2926883638040761,0.2923733271165681,False,,,
abs_r,raw,2022-06,20,28722,0.24080437126749674,0.24072710847505543,False,,,
abs_r,raw,2022-07,20,28255,0.19355832146310414,0.1934237732939134,False,,,
abs_r,raw,2022-08,20,31213,0.2632605035835502,0.26327906118358124,False,,,
abs_r,raw,2022-09,20,28371,0.22608752127046683,0.22607430693904668,False,,,
abs_r,raw,2022-10,20,28539,0.17988561783554094,0.17981016674238742,False,,,
abs_r,raw,2022-11,20,28764,0.24792006563123578,0.24783276321075787,False,,,
abs_r,raw,2022-12,20,27420,0.24585665943468216,0.2561969568262632,False,,,
abs_r,raw,2023-01,20,28299,0.26462169903413263,0.26411394538109356,False,,,
abs_r,raw,2023-02,20,26940,0.28061405005919904,0.2807806056998614,False,,,
abs_r,raw,2023-03,20,29944,0.32256916990276807,0.31987593424595595,False,,,
abs_r,raw,2023-04,20,26418,0.2345888600313728,0.23412116313404815,False,,,
abs_r,raw,2023-05,20,31017,0.2878216076471656,0.28741981963039487,False,,,
abs_r,raw,2023-06,20,28652,0.3013262045100713,0.3017251539321996,False,,,
abs_r,raw,2023-07,20,28037,0.2895904146169004,0.2886720302738017,False,,,
abs_r,raw,2023-08,20,31242,0.2723299322581225,0.2721369576910263,False,,,
abs_r,raw,2023-09,20,27214,0.28013690316824036,0.2800800561460664,False,,,
abs_r,raw,2023-10,20,29862,0.27235652690682827,0.27091695701412105,False,,,
abs_r,raw,2023-11,20,29418,0.2492804429413189,0.24918061361767727,False,,,
abs_r,raw,2023-12,20,25979,0.2794546360740059,0.2795072636832127,False,,,
abs_r,raw,2024-01,20,29658,0.25943925109150384,0.2595805498240458,False,,,
abs_r,raw,2024-02,20,28269,0.22761434467127617,0.22789579256818107,False,,,
abs_r,raw,2024-03,20,26302,0.2770804725890343,0.277547315338421,False,,,
abs_r,raw,2024-04,20,29873,0.22716374956834592,0.22689048524914596,False,,,
abs_r,raw,2024-05,20,31017,0.2549697264365185,0.2547096254069193,False,,,
abs_r,raw,2024-06,20,25477,0.2674173757750363,0.2672839169458208,False,,,
abs_r,raw,2024-07,20,30716,0.3197810258639226,0.3202915109085871,False,,,
abs_r,raw,2024-08,20,29846,0.3281266235858613,0.32676828686037873,False,,,
abs_r,raw,2024-09,20,27182,0.25000640022427734,0.24979974097647545,False,,,
abs_r,raw,2024-10,20,31234,0.23290054890316428,0.23227310768466,False,,,
abs_r,raw,2024-11,20,28037,0.24838208664485745,0.24813082442932902,False,,,
abs_r,raw,2024-12,20,28299,0.35115007964731143,0.35027931276939245,False,,,
abs_r,raw,2025-01,20,29148,0.2635263812249807,0.2630298257215005,False,,,
abs_r,raw,2025-02,20,26940,0.2770045097351423,0.2756512795600851,False,,,
abs_r,raw,2025-03,20,27137,0.304273486598969,0.30380427853344955,False,,,
abs_r,raw,2025-04,20,28493,0.3383630998962757,0.33699649350542005,False,,,
abs_r,raw,2025-05,20,29658,0.196330966659386,0.19282189127012428,False,,,
abs_r,raw,2025-06,20,19331,0.1695760006304831,0.16902791841107886,False,,,
abs_r,raw,2019-12,60,4546,0.14731969238727396,0.15469417756298937,False,,,
abs_r,raw,2020-01,60,27032,0.19403445545458775,0.19913928321705726,False,,,
abs_r,raw,2020-02,60,25288,0.39396592874108055,0.40592233406364836,False,,,
abs_r,raw,2020-03,60,22659,0.21910176247701285,0.22870856505889453,False,,,
abs_r,raw,2020-04,60,26709,0.16353868392725468,0.1698767879381465,False,,,
abs_r,raw,2020-05,60,26560,0.156917978193811,0.16332449600861146,False,,,
abs_r,raw,2020-06,60,25578,0.2147157059160015,0.2218853176744642,False,,,
abs_r,raw,2020-07,60,28979,0.22687675124266768,0.2387728595545711,False,,,
abs_r,raw,2020-08,60,26754,0.1990725607159599,0.2067823397930876,False,,,
abs_r,raw,2020-09,60,25899,0.25526025414432935,0.26162997373337626,False,,,
abs_r,raw,2020-10,60,26877,0.16681231086910436,0.17517033087515252,False,,,
abs_r,raw,2020-11,60,26170,0.232460530812457,0.24401350291218946,False,,,
abs_r,raw,2020-12,60,25800,0.2108914558683093,0.22071137809017682,False,,,
abs_r,raw,2021-01,60,25286,0.22946920307148244,0.24209979578974386,False,,,
abs_r,raw,2021-02,60,25223,0.29554837442224136,0.3032720303178379,False,,,
abs_r,raw,2021-03,60,27738,0.256578777218102,0.26316787833681665,False,,,
abs_r,raw,2021-04,60,27474,0.19696986691998686,0.20710075097323088,False,,,
abs_r,raw,2021-05,60,26457,0.22624148283052758,0.23161682959022847,False,,,
abs_r,raw,2021-06,60,25863,0.18130543017983022,0.18459069228766944,False,,,
abs_r,raw,2021-07,60,28654,0.21781528470557587,0.2221894173568492,False,,,
abs_r,raw,2021-08,60,28817,0.23975362618070103,0.24034596668036998,False,,,
abs_r,raw,2021-09,60,26750,0.25236759546694854,0.25368173350578693,False,,,
abs_r,raw,2021-10,60,27588,0.20251174892421958,0.2052802565809461,False,,,
abs_r,raw,2021-11,60,28538,0.24908977683949687,0.2506692944857581,False,,,
abs_r,raw,2021-12,60,27388,0.24786612721154455,0.24916753095906413,False,,,
abs_r,raw,2022-01,60,27459,0.27120784623415567,0.27273452704365225,False,,,
abs_r,raw,2022-02,60,26078,0.17363659156395045,0.17631614406826127,False,,,
abs_r,raw,2022-03,60,28753,0.18012867039563812,0.18044919904560713,False,,,
abs_r,raw,2022-04,60,26380,0.2148219972105844,0.2235870502125692,False,,,
abs_r,raw,2022-05,60,28716,0.23648557850875548,0.23674089676650553,False,,,
abs_r,raw,2022-06,60,27682,0.18635003102011896,0.18682486274303814,False,,,
abs_r,raw,2022-07,60,27335,0.18682772760284935,0.18928758428746945,False,,,
abs_r,raw,2022-08,60,30213,0.2121370521181084,0.21177942416999154,False,,,
abs_r,raw,2022-09,60,27244,0.17470714869752527,0.17475604807648104,False,,,
abs_r,raw,2022-10,60,27699,0.15484690880405044,0.15895744572290366,False,,,
abs_r,raw,2022-11,60,27845,0.2087397027342229,0.20917221703672906,False,,,
abs_r,raw,2022-12,60,26404,0.1996669668737271,0.20818000612065318,False,,,
abs_r,raw,2023-01,60,27459,0.21773842176390723,0.22025110208397355,False,,,
abs_r,raw,2023-02,60,26140,0.24574367383609685,0.25409036281313474,False,,,
abs_r,raw,2023-03,60,28816,0.2654809255770515,0.2620724146170861,False,,,
abs_r,raw,2023-04,60,25618,0.21285546636148844,0.22362978494641414,False,,,
abs_r,raw,2023-05,60,30097,0.22930560013423443,0.232982228748027,False,,,
abs_r,raw,2023-06,60,27508,0.2582518136736754,0.2590507094039078,False,,,
abs_r,raw,2023-07,60,27170,0.23499806020599961,0.2385625233098856,False,,,
abs_r,raw,2023-08,60,30322,0.23056345289156546,0.23451344144427222,False,,,
abs_r,raw,2023-09,60,26062,0.24024604206123257,0.24043724219154322,False,,,
abs_r,raw,2023-10,60,28942,0.23087271800676837,0.23405598512308845,False,,,
abs_r,raw,2023-11,60,28538,0.20928804501906015,0.21147788144829804,False,,,
abs_r,raw,2023-12,60,24871,0.26077617310574625,0.26198295912050934,False,,,
abs_r,raw,2024-01,60,28778,0.2200220025931676,0.22196295163992863,False,,,
abs_r,raw,2024-02,60,27417,0.22788451216349265,0.24125092895223998,False,,,
abs_r,raw,2024-03,60,25302,0.238956179094063,0.2444088582481146,False,,,
abs_r,raw,2024-04,60,28993,0.19996070324208262,0.20665559899611813,False,,,
abs_r,raw,2024-05,60,30097,0.23562100591711785,0.24262013929328563,False,,,
abs_r,raw,2024-06,60,24456,0.24383860607033594,0.24723417800617076,False,,,
abs_r,raw,2024-07,60,29716,0.26460239594071333,0.27444357156837096,False,,,
abs_r,raw,2024-08,60,28886,0.29538590463404985,0.30313022594242667,False,,,
abs_r,raw,2024-09,60,25938,0.20741826449504142,0.20822281472700094,False,,,
abs_r,raw,2024-10,60,30298,0.1787633620623728,0.18042385159029728,False,,,
abs_r,raw,2024-11,60,27157,0.199154913664363,0.20407454271586176,False,,,
abs_r,raw,2024-12,60,27459,0.28660608042807756,0.292004829779822,False,,,
abs_r,raw,2025-01,60,28228,0.22385692964130133,0.2254818203798373,False,,,
abs_r,raw,2025-02,60,26140,0.22899334537071597,0.23335076533984528,False,,,
abs_r,raw,2025-03,60,26257,0.2481899033290691,0.2491355943573323,False,,,
abs_r,raw,2025-04,60,27606,0.2744502982229687,0.27412482852279046,False,,,
abs_r,raw,2025-05,60,28778,0.14191306305418633,0.1411458173371708,False,,,
abs_r,raw,2025-06,60,18359,0.11915157270915534,0.11927090693656153,False,,,
abs_r,adjusted,2019-12,1,7268,0.1970301718424039,0.19726327613095254,False,50.0,0.14645858613366974,0.24141666448077587
abs_r,adjusted,2020-01,1,29635,0.3565017020715949,0.35424795963899347,False,50.0,0.2736179894860835,0.40274572546026977
abs_r,adjusted,2020-02,1,27000,0.426457268207715,0.4259785331760426,False,50.0,0.3276265242850146,0.4527150726730813
abs_r,adjusted,2020-03,1,25774,0.33696610102802566,0.3358271807624251,False,50.0,0.2826709568545354,0.3791889706808365
abs_r,adjusted,2020-04,1,28568,0.20969282883152,0.20960327262107747,False,50.0,0.18116857175360268,0.2386166011217325
abs_r,adjusted,2020-05,1,28359,0.20615638286160917,0.20604265418435158,False,50.0,0.1850575549124361,0.23000526990924322
abs_r,adjusted,2020-06,1,28528,0.2468548093753377,0.24605819939073828,False,50.0,0.2107882469200807,0.26766417438476003
abs_r,adjusted,2020-07,1,31070,0.23852986899451323,0.23799986125481015,False,50.0,0.2018410662918824,0.2705027118758365
abs_r,adjusted,2020-08,1,28581,0.19629182272778725,0.19625971763945024,False,50.0,0.17571571295531485,0.22381513058275032
abs_r,adjusted,2020-09,1,28781,0.21081563392048386,0.21011641701127706,False,50.0,0.15403471213600242,0.2627163688922942
abs_r,adjusted,2020-10,1,29032,0.3347958598792792,0.3347659658598274,False,50.0,0.28942307332729755,0.37512051419545966
abs_r,adjusted,2020-11,1,28118,0.3891128844455557,0.38708379214803634,False,50.0,0.28258370117423903,0.4307030581354185
abs_r,adjusted,2020-12,1,28215,0.2822257759819564,0.28217069724135674,False,50.0,0.2020476758793213,0.32915181845619956
abs_r,adjusted,2021-01,1,26998,0.320072572104794,0.31970412908048335,False,50.0,0.27199687304405445,0.3594141117651945
abs_r,adjusted,2021-02,1,26994,0.3539706416650305,0.3537961166148978,False,50.0,0.3125996955294403,0.3810734137869825
abs_r,adjusted,2021-03,1,30385,0.20433551573618347,0.20406933048336603,False,50.0,0.17502506104774232,0.22390808588071015
abs_r,adjusted,2021-04,1,29478,0.1842921885963589,0.18425229912222882,False,50.0,0.16647541111316067,0.1966429867359264
abs_r,adjusted,2021-05,1,28343,0.2709746181610828,0.27089555375687935,False,50.0,0.22890148513414785,0.3047189118807283
abs_r,adjusted,2021-06,1,28756,0.22093593266869593,0.22101851584107715,False,50.0,0.18572402229269483,0.24650704757854586
abs_r,adjusted,2021-07,1,30070,0.2080828260547637,0.20808486594990222,False,50.0,0.1773032460366708,0.22820389259204507
abs_r,adjusted,2021-08,1,30293,0.23185722015051205,0.231848017123689,False,50.0,0.19485562378971366,0.2570412600171799
abs_r,adjusted,2021-09,1,28890,0.27525850174210015,0.27530347114518255,False,50.0,0.21681884887934422,0.31035330154090585
abs_r,adjusted,2021-10,1,28827,0.24957255442906776,0.24957697233434642,False,50.0,0.22099636074127968,0.27182567409713304
abs_r,adjusted,2021-11,1,29836,0.29713078580805585,0.2965487368212214,False,50.0,0.17573608394138535,0.3393143933367283
abs_r,adjusted,2021-12,1,29450,0.2515437410652343,0.25168793408177487,False,50.0,0.21172708112423208,0.2719277735074857
abs_r,adjusted,2022-01,1,28698,0.29157577406589713,0.29158693993359297,False,50.0,0.24088626970626406,0.3361117459476591
abs_r,adjusted,2022-02,1,27317,0.27183323545527077,0.27097449090970316,False,50.0,0.2182105715077381,0.3081568704573651
abs_r,adjusted,2022-03,1,30807,0.25092137279314897,0.2508281856472456,False,50.0,0.20807885085004715,0.2776374082073138
abs_r,adjusted,2022-04,1,27560,0.23544458128112675,0.23509163056165586,False,50.0,0.20224891058865752,0.26305816620583916
abs_r,adjusted,2022-05,1,30073,0.1894833351528448,0.18945343570169756,False,50.0,0.15228120013113197,0.22237892126838776
abs_r,adjusted,2022-06,1,29295,0.19690632071410025,0.19691329683594752,False,50.0,0.15366286782736138,0.24058201500307794
abs_r,adjusted,2022-07,1,28692,0.2419886963516471,0.24199089641065197,False,50.0,0.16677763018584416,0.3108132396080592
abs_r,adjusted,2022-08,1,31688,0.17535408519766266,0.17536485696653298,False,50.0,0.13177410437345816,0.22978303219033927
abs_r,adjusted,2022-09,1,29201,0.21327414258798894,0.21327264287480036,False,50.0,0.16498673836517797,0.2528131502714309
abs_r,adjusted,2022-10,1,28938,0.23960992673149603,0.23943530918370493,False,50.0,0.16893161153866534,0.29877749160143696
abs_r,adjusted,2022-11,1,29201,0.23073339356647687,0.23070883063872624,False,50.0,0.1730819707020297,0.27497063257709176
abs_r,adjusted,2022-12,1,28140,0.22316155695166487,0.2263946102903986,False,50.0,0.13649870552903065,0.2765185452448027
abs_r,adjusted,2023-01,1,28698,0.18093014560524612,0.18093535311509654,False,50.0,0.1328454202590764,0.20984730243559666
abs_r,adjusted,2023-02,1,27320,0.24884252115653757,0.24874287222270255,False,50.0,0.18670139971299154,0.30055882719553767
abs_r,adjusted,2023-03,1,30802,0.29812319351094646,0.29794246198696234,False,50.0,0.2034106166489671,0.35855628434103515
abs_r,adjusted,2023-04,1,26798,0.1256765331756472,0.1256622134905209,False,50.0,0.09384637209878594,0.14650558144249928
abs_r,adjusted,2023-05,1,31454,0.21452013982530022,0.21458760347888955,False,50.0,0.14753658875588277,0.28109890572153895
abs_r,adjusted,2023-06,1,29268,0.14953974030131617,0.14966129840864748,False,50.0,0.10542492125998287,0.1880567531543811
abs_r,adjusted,2023-07,1,28455,0.24001177154493442,0.24001319656617792,False,50.0,0.18091798903874728,0.2813553955821577
abs_r,adjusted,2023-08,1,31691,0.16379935654429256,0.16371818642430574,False,50.0,0.12359991708306912,0.19946237732815028
abs_r,adjusted,2023-09,1,27891,0.15552287832348982,0.15532721039844585,False,50.0,0.12449198503095352,0.17352862429702093
abs_r,adjusted,2023-10,1,30309,0.1707190585530125,0.17059494498203334,False,50.0,0.13739534545712576,0.19891517388578642
abs_r,adjusted,2023-11,1,29836,0.19528228499168426,0.19525051468578927,False,50.0,0.12361131376001769,0.24488258383843875
abs_r,adjusted,2023-12,1,26742,0.20558144514841623,0.2055757508221307,False,50.0,0.17527530501537097,0.23683855169291718
abs_r,adjusted,2024-01,1,30076,0.16417010079883962,0.16421360407805427,False,50.0,0.12054411919200259,0.20464804427309646
abs_r,adjusted,2024-02,1,28687,0.3084795801158516,0.3088524395925601,False,50.0,0.15641887745199748,0.3914291173365982
abs_r,adjusted,2024-03,1,26791,0.23095186029161735,0.23145973799890418,False,50.0,0.1665918620794408,0.28223662944378997
abs_r,adjusted,2024-04,1,30291,0.2776379783221531,0.27745915116548964,False,50.0,0.20875668838773245,0.3166024345208162
abs_r,adjusted,2024-05,1,31454,0.2564842970994701,0.2565501404838543,False,50.0,0.1844636088427052,0.292437219023345
abs_r,adjusted,2024-06,1,26395,0.18428123462441892,0.18419318553107536,False,50.0,0.14022087280514667,0.21277253030443635
abs_r,adjusted,2024-07,1,31191,0.28165985946519306,0.281896529373703,False,50.0,0.2450318894710485,0.33252333818181307
abs_r,adjusted,2024-08,1,30302,0.3775460144779492,0.37738718644183517,False,50.0,0.28011504559507067,0.4114209726483101
abs_r,adjusted,2024-09,1,27885,0.21812675259363054,0.21821687569672563,False,50.0,0.17592406042792594,0.2584274476053282
abs_r,adjusted,2024-10,1,31690,0.191705814280107,0.1915130574586944,False,50.0,0.14574540534287025,0.210186326591227
