variable,raw_adjusted,lag,rho,beta,n_pairs,estimable,bartlett_se
abs_r,raw,146,0.24416801291173393,0.2590984941700065,1666902,True,0.0037611435801508295
abs_r,raw,147,0.24142250570350138,0.25634853301793453,1665413,True,0.003769413822458748
abs_r,raw,148,0.24035191800553582,0.25537402896187317,1663924,True,0.0037774816200290624
abs_r,raw,149,0.24403823621218,0.25946829207598016,1662435,True,0.0037854610560211317
abs_r,raw,150,0.2464756176064561,0.26225647445013894,1660946,True,0.00379366956320923
abs_r,raw,151,0.2449647733266418,0.26067718005096074,1659457,True,0.00380202459827709
abs_r,raw,152,0.24030971114043698,0.25580188072951265,1657968,True,0.003810259531875545
abs_r,raw,153,0.23909284828819924,0.25459079116001804,1656479,True,0.0038181676920146655
abs_r,raw,154,0.24015659930767544,0.2558056844400181,1654990,True,0.0038259798664035164
abs_r,raw,155,0.24248863547039154,0.25841650339049527,1653501,True,0.00383384557761421
abs_r,raw,156,0.23814079130392285,0.2538528266923114,1652012,True,0.003841848211674086
abs_r,raw,157,0.23690628947274067,0.25264009937051224,1650524,True,0.00384955068262279
abs_r,raw,158,0.23583821099130542,0.251615420865297,1649037,True,0.003857158359143311
abs_r,raw,159,0.2375785618559027,0.2535858380873038,1647551,True,0.0038646828184591385
abs_r,raw,160,0.23866996792154024,0.25482996253186363,1646065,True,0.003872303792328665
abs_r,raw,161,0.2359411112575091,0.2519873958850801,1644579,True,0.003879979770291423
abs_r,raw,162,0.23540646278272354,0.25154108907037565,1643093,True,0.0038874665800637176
abs_r,raw,163,0.23324707727612792,0.24933205366305267,1641607,True,0.0038949052040928044
abs_r,raw,164,0.23521262623651626,0.2515310601319917,1640121,True,0.0039021941910002884
abs_r,raw,165,0.2379608517352482,0.25457536696529676,1638635,True,0.003909592606192547
abs_r,raw,166,0.2350264733009698,0.2515353083848033,1637149,True,0.003917150447567851
abs_r,raw,167,0.2353602306102261,0.2519989312467341,1635663,True,0.0039245090172836715
abs_r,raw,168,0.23122982368945635,0.24767807861588007,1634177,True,0.00393187467098067
abs_r,raw,169,0.23403516705970284,0.25081830583332543,1632691,True,0.00393897100613103
abs_r,raw,170,0.23568430082520586,0.2526629650239965,1631206,True,0.003946227343056718
abs_r,raw,171,0.23332743166005976,0.25023501375799645,1629722,True,0.003953572702119142
abs_r,raw,172,0.2308451900669167,0.24773221042493432,1628238,True,0.003960758668661016
abs_r,raw,173,0.23295135434164127,0.25017674696792236,1626754,True,0.0039677799493268604
abs_r,raw,174,0.23212941327845013,0.2494740530881694,1625270,True,0.003974917189252218
abs_r,raw,175,0.23249164185086724,0.2500524693389412,1623786,True,0.003981991494466428
abs_r,raw,176,0.23258800554745201,0.2502828559596718,1622303,True,0.0039890752907103715
abs_r,raw,177,0.229654599320959,0.2472659366882549,1620820,True,0.003996152387666262
abs_r,raw,178,0.22958082611318498,0.2473595683429245,1619337,True,0.004003040051935474
abs_r,raw,179,0.23250476370924708,0.25083511165823996,1617854,True,0.004009911472540518
abs_r,raw,180,0.23560835144461872,0.2546957356795371,1616371,True,0.004016946826207118
abs_r,raw,181,0.23316060173877567,0.25213800319127383,1614888,True,0.004024158456134853
abs_r,raw,182,0.23020771701694437,0.24898824927780353,1613405,True,0.0040312085163213985
abs_r,raw,183,0.22868237070718517,0.24745082898013132,1611923,True,0.0040380692870790585
abs_r,raw,184,0.22729994241306792,0.24604703128886937,1610441,True,0.004044828033140014
abs_r,raw,185,0.2299672811178073,0.2490489883963555,1608959,True,0.004051494238435846
abs_r,raw,186,0.22853021459907538,0.24756865692133603,1607478,True,0.004058306475277867
abs_r,raw,187,0.22627504390173728,0.24516825583419838,1605997,True,0.004065022635154908
abs_r,raw,188,0.2265692788339154,0.2456632092559141,1604517,True,0.004071596142714592
abs_r,raw,189,0.22764845926126717,0.24695129704381505,1603037,True,0.0040781761199534415
abs_r,raw,190,0.2286157846286657,0.24816177847041682,1601557,True,0.004084808177550491
abs_r,raw,191,0.22745974341306693,0.24694920682188765,1600078,True,0.004091485828981551
abs_r,raw,192,0.22604540711890542,0.24560017199685427,1598599,True,0.004098085400580735
abs_r,raw,193,0.22563408472017876,0.2451741335521575,1597122,True,0.0041045927409505386
abs_r,raw,194,0.2253276756170815,0.24509897122104057,1595645,True,0.00411106617652627
abs_r,raw,195,0.2278161974884636,0.24781389088151373,1594169,True,0.004117511906359812
abs_r,raw,196,0.22496113988855027,0.24472974920037255,1592693,True,0.004124090383409706
abs_r,raw,197,0.2242465351167512,0.2439755426918144,1591217,True,0.004130494917884617
abs_r,raw,198,0.2243686856171285,0.2442000018800487,1589742,True,0.004136849006943942
abs_r,raw,199,0.22597245468692262,0.2460552969405258,1588267,True,0.0041432002595543855
abs_r,raw,200,0.2277609840726266,0.24806612688009114,1586792,True,0.004149632701992744
abs_r,raw,201,0.22540560599530998,0.24558246821892607,1585319,True,0.004156157176533248
abs_r,raw,202,0.22248776154567673,0.2425231883183662,1583846,True,0.004162537490667865
abs_r,raw,203,0.22159366448860446,0.24164765242038802,1582373,True,0.004168744297779336
abs_r,raw,204,0.22404100820372322,0.24447854060559998,1580900,True,0.004174892202430052
abs_r,raw,205,0.22439553440065121,0.2449695622529991,1579428,True,0.004181167312266574
abs_r,raw,206,0.22581466469803688,0.2465520176367325,1577956,True,0.0041874528492091044
abs_r,raw,207,0.22345244856527097,0.24404686745247534,1576484,True,0.0041938085393908135
abs_r,raw,208,0.22445761511801013,0.24528275450994705,1575012,True,0.004200022633494294
abs_r,raw,209,0.2247478443258054,0.2457724958285345,1573540,True,0.004206283454803104
abs_r,raw,210,0.22817276951270163,0.24972147328444577,1572068,True,0.00421255113620924
abs_r,raw,211,0.22635100652573653,0.24780713220624384,1570596,True,0.004219001554658257
abs_r,raw,212,0.22396452716459392,0.24547055641613877,1569124,True,0.004225339768688023
abs_r,raw,213,0.2232819747798312,0.2447840893767073,1567652,True,0.004231535839213089
abs_r,raw,214,0.22198541050286044,0.2434781288865436,1566180,True,0.00423768522415163
abs_r,raw,215,0.22295318135040776,0.24471526174442873,1564709,True,0.004243754642833082
abs_r,raw,216,0.22182674905361982,0.24352375048527433,1563238,True,0.004249868315591835
abs_r,raw,217,0.2211833811223299,0.2429210373595457,1561768,True,0.004255911717834668
abs_r,raw,218,0.2219601817007974,0.24385383001647884,1560298,True,0.004261911620106066
abs_r,raw,219,0.22078586687751175,0.24272625751101334,1558828,True,0.004267945216019627
abs_r,raw,220,0.2235278400397334,0.2458732789649419,1557358,True,0.004273906754038008
abs_r,raw,221,0.2188105613885876,0.24120173103627685,1555888,True,0.004280008668438376
abs_r,raw,222,0.21837939597373374,0.24085203075274791,1554418,True,0.004285847602857817
abs_r,raw,223,0.2205636744229067,0.2433359220852179,1552948,True,0.0042916556515550435
abs_r,raw,224,0.21863861725082803,0.24131714720570904,1551479,True,0.004297572380353439
abs_r,raw,225,0.22213655936738733,0.24529752323009169,1550010,True,0.00430337835458132
abs_r,raw,226,0.2182176610404279,0.2410219674011817,1548542,True,0.0043093633865794
abs_r,raw,227,0.2189218703161456,0.24181704984789743,1547074,True,0.0043151312365714714
abs_r,raw,228,0.21896572714295068,0.24195554057392818,1545606,True,0.004320928599332791
abs_r,raw,229,0.21831337541798027,0.2413285686640302,1544139,True,0.004326720512573742
abs_r,raw,230,0.22122823963465912,0.2446578868715334,1542672,True,0.0043324702921942486
abs_r,raw,231,0.21700845936159752,0.2400451347685786,1541205,True,0.004338366705598261
abs_r,raw,232,0.2179148323237149,0.2411243266308903,1539738,True,0.004344032768394492
abs_r,raw,233,0.21820911482295471,0.24153503605937404,1538271,True,0.0043497387869337505
abs_r,raw,234,0.21927258583726225,0.24281495910239143,1536804,True,0.0043554527215311205
abs_r,raw,235,0.21940337262875026,0.2430740928959786,1535337,True,0.004361214890780492
abs_r,raw,236,0.21813500354802243,0.24176337299300885,1533870,True,0.0043669763191425915
abs_r,raw,237,0.21956994551009898,0.24350324473062426,1532404,True,0.004372663866021507
abs_r,raw,238,0.21958586665270738,0.24376050091872165,1530939,True,0.004378418951970729
abs_r,raw,239,0.2205924529525485,0.2450177123982358,1529475,True,0.004384167316234802
abs_r,raw,240,0.22519699349549424,0.2504134565928605,1528012,True,0.004389960871374121
abs_r,raw,241,0.21970783446741446,0.24436665171196043,1526550,True,0.004395990689201249
abs_r,raw,242,0.21816237174280745,0.24274032424792358,1525089,True,0.004401722463871375
abs_r,raw,243,0.21668070617586352,0.24121207279873302,1523628,True,0.004407366587424349
abs_r,raw,244,0.21663798627762193,0.2412637253650702,1522168,True,0.004412927233471823
abs_r,raw,245,0.21988182798631184,0.24498486659272953,1520708,True,0.0044184786931886115
abs_r,raw,246,0.2175610001979376,0.2424960832311483,1519250,True,0.004424190363429081
abs_r,raw,247,0.21399783807924616,0.2385987622824565,1517792,True,0.004429774963741087
abs_r,raw,248,0.2147702696152542,0.23956798883573055,1516334,True,0.004435171442563641
abs_r,raw,249,0.2142790137596724,0.23913198493829094,1514876,True,0.004440600319767148
abs_r,raw,250,0.21561611893157548,0.24072727112135203,1513418,True,0.004445997806165617
abs_r,raw,251,0.21575906727185498,0.2409719970433149,1511960,True,0.004451456195595494
abs_r,raw,252,0.21621696855241335,0.24156967953833716,1510502,True,0.004456915126791074
abs_r,raw,253,0.21511142107522888,0.2404642833337698,1509045,True,0.00446239053270406
abs_r,raw,254,0.2153280374916032,0.24084360930949736,1507590,True,0.004467803480816744
abs_r,raw,255,0.21856688168262248,0.24464365752585787,1506135,True,0.004473220766158265
abs_r,raw,256,0.21606395859230873,0.24195890173721743,1504680,True,0.0044787953913710135
abs_r,raw,257,0.2157576152408615,0.2417355936270941,1503225,True,0.004484236376531048
abs_r,raw,258,0.21658263405318426,0.2427837172324315,1501770,True,0.0044896553778848314
abs_r,raw,259,0.21463691088063397,0.24073434011801514,1500315,True,0.004495109293016948
abs_r,raw,260,0.21452755094285572,0.24074840162884314,1498860,True,0.004500459222065428
abs_r,raw,261,0.213717191644709,0.23990399917484947,1497405,True,0.004505797358308795
abs_r,raw,262,0.2131476842721688,0.23933770938481533,1495950,True,0.004511088996485611
abs_r,raw,263,0.21447987120820475,0.24092697429842974,1494495,True,0.004516346319626428
abs_r,raw,264,0.21453007777672436,0.24108776861040213,1493040,True,0.00452166333724051
abs_r,raw,265,0.21761869420110436,0.2446652037994623,1491585,True,0.004526976595098645
abs_r,raw,266,0.21515867179345657,0.24193576695107163,1490130,True,0.004532437443387034
abs_r,raw,267,0.21439214957961455,0.24116559495730408,1488675,True,0.0045377691758432285
abs_r,raw,268,0.2148251884312344,0.24174404899511417,1487221,True,0.004543056795693811
abs_r,raw,269,0.21769890151039148,0.2451066091418026,1485767,True,0.004548359613092382
abs_r,raw,270,0.2202211911137522,0.24809044743612135,1484313,True,0.004553798824063451
abs_r,raw,271,0.21597472955924416,0.24337262390245937,1482860,True,0.004559358086626981
abs_r,raw,272,0.21548840341876427,0.24293999875574296,1481408,True,0.0045646986333751065
abs_r,raw,273,0.2111955224765197,0.23825501068956287,1479956,True,0.004570008956851263
abs_r,raw,274,0.21023049528207224,0.23726812697178512,1478504,True,0.004575104003428565
abs_r,raw,275,0.21553964658524438,0.24340224865639706,1477052,True,0.0045801470036923265
abs_r,raw,276,0.21157623998691763,0.23903246019213875,1475600,True,0.004585441952622963
abs_r,raw,277,0.211983492343896,0.23960586161792904,1474148,True,0.004590538184083698
abs_r,raw,278,0.20938567301618558,0.23678065390593192,1472696,True,0.00459564836933575
abs_r,raw,279,0.21118862806740207,0.23895327644308897,1471244,True,0.004600628602790636
abs_r,raw,280,0.21120105397343764,0.23913149059530295,1469792,True,0.00460568944624034
abs_r,raw,281,0.20953658276807735,0.23737512961227766,1468341,True,0.004610745329389773
abs_r,raw,282,0.20761044237488924,0.23532850131613442,1466890,True,0.004615716427649597
abs_r,raw,283,0.20743508038852232,0.2352594336175394,1465439,True,0.004620591351218149
abs_r,raw,284,0.21125484650162618,0.23975627103142044,1463989,True,0.004625452918036818
abs_r,raw,285,0.21126561622318818,0.2399266475487522,1462539,True,0.004630489785512195
abs_r,raw,286,0.20948882567953317,0.23802250026025842,1461089,True,0.004635521692761436
abs_r,raw,287,0.20616994612948208,0.23437344263155943,1459639,True,0.004640463996977719
abs_r,raw,288,0.20906922515110343,0.23780998999555308,1458189,True,0.004645245929261563
abs_r,raw,289,0.2071460015608629,0.23576706242480033,1456739,True,0.004650158171378207
abs_r,raw,290,0.21152266314892132,0.2409084689830147,1455289,True,0.004654975411745597
abs_r,raw,291,0.2070959755727907,0.23596119869387444,1453839,True,0.004659993060331075
abs_r,raw,292,0.20688285154866232,0.23592446638163775,1452389,True,0.004664797824071611
abs_r,raw,293,0.20498281696195728,0.23386810423641297,1450939,True,0.004669587775058531
abs_r,raw,294,0.20567640131090936,0.23478055231500186,1449489,True,0.004674285372529135
abs_r,raw,295,0.2082057368138672,0.23778887639019672,1448039,True,0.00467901004924966
abs_r,raw,296,0.20559500464084277,0.2349056739573763,1446589,True,0.004683846701066065
abs_r,raw,297,0.20781172867277414,0.23761516381643571,1445140,True,0.0046885580134659495
abs_r,raw,298,0.2087157090015428,0.23879895875490903,1443692,True,0.004693366584007909
abs_r,raw,299,0.2093181831937979,0.2396792257539164,1442244,True,0.004698212094000481
abs_r,raw,300,0.21432728567566964,0.24565068684186797,1440798,True,0.004703080582625905
abs_r,raw,301,0.20809678943938487,0.23858677600099365,1439352,True,0.004708179464769528
abs_r,raw,302,0.20754518503636235,0.2381253612203357,1437906,True,0.004712981155355996
abs_r,raw,303,0.20549207742723163,0.2359040380987856,1436460,True,0.004717752575517942
abs_r,raw,304,0.20637947612255034,0.23708016209925123,1435014,True,0.0047224253820868185
abs_r,raw,305,0.2080610688607804,0.23916470012006544,1433568,True,0.0047271339547256975
abs_r,raw,306,0.20602710224820667,0.23696074671077297,1432122,True,0.004731914770486802
abs_r,raw,307,0.20437097110397184,0.23521017528395197,1430676,True,0.0047365978848577265
abs_r,raw,308,0.2050575013847781,0.23607957096913582,1429230,True,0.004741201496981653
abs_r,raw,309,0.20484777733323012,0.23604676236565436,1427784,True,0.00474583157945939
abs_r,raw,310,0.207119203584991,0.23882752920413966,1426338,True,0.004750447696944241
abs_r,raw,311,0.20487668395300096,0.23640826868781775,1424892,True,0.0047551621202072255
abs_r,raw,312,0.20635122716317036,0.23825165615245922,1423447,True,0.004759770488453195
abs_r,raw,313,0.2047967982096196,0.2366205106452122,1422002,True,0.004764440875861494
abs_r,raw,314,0.20703835886716765,0.23938255065973177,1420557,True,0.004769036693586772
abs_r,raw,315,0.20660496393700195,0.239142990464565,1419112,True,0.004773729095332692
abs_r,raw,316,0.20546773668350496,0.23800270852501962,1417667,True,0.004778397293277115
abs_r,raw,317,0.20453350300907344,0.2370776514829331,1416223,True,0.004783009760426708
abs_r,raw,318,0.20579005041340703,0.23869670966654816,1414779,True,0.0047875759949545385
abs_r,raw,319,0.20746836492017062,0.24087305223479408,1413336,True,0.004792194075266553
abs_r,raw,320,0.2082603559405529,0.24199151877385464,1411895,True,0.004796883232206235
abs_r,raw,321,0.20460108154564713,0.23787468624471217,1410454,True,0.004801603626293452
abs_r,raw,322,0.20396747883230784,0.23735385705311499,1409013,True,0.00480615519996963
abs_r,raw,323,0.2039526295111521,0.23750216135850222,1407573,True,0.004810674360369488
abs_r,raw,324,0.20550326527897161,0.2395193904881478,1406133,True,0.004815188622378609
abs_r,raw,325,0.20714471127416595,0.24164260278675984,1404693,True,0.004819767463071802
abs_r,raw,326,0.2064650133670017,0.24100468377774634,1403253,True,0.00482441529149268
abs_r,raw,327,0.20569260154322955,0.24030824233277684,1401814,True,0.004829028238829076
abs_r,raw,328,0.20813586623841282,0.24339275127709317,1400375,True,0.00483360238231626
abs_r,raw,329,0.20699711346180522,0.24231743296215993,1398936,True,0.004838281355993428
abs_r,raw,330,0.21269208010000798,0.24928777478388842,1397497,True,0.004842904823674894
abs_r,raw,331,0.20804167329279302,0.2439893681252562,1396059,True,0.004847781410092967
abs_r,raw,332,0.20583942704519323,0.24163944773634816,1394621,True,0.00485244249202734
abs_r,raw,333,0.20388156974784827,0.2395716938645181,1393183,True,0.004857001082790099
abs_r,raw,334,0.2039388384012318,0.2398946100022154,1391746,True,0.004861469213253855
abs_r,raw,335,0.2053533696002993,0.24183337884492712,1390309,True,0.004865935747888466
abs_r,raw,336,0.2020849142799888,0.23819523197204695,1388873,True,0.004870460275640296
abs_r,raw,337,0.2023417218338422,0.23874394158473244,1387438,True,0.00487483791999484
abs_r,raw,338,0.2012076843333811,0.23764346164088732,1386003,True,0.004879222754933234
abs_r,raw,339,0.20290058634862232,0.24005019245829853,1384568,True,0.004883554706133032
abs_r,raw,340,0.2032474212167145,0.2407927374915329,1383133,True,0.004887955922457111
abs_r,raw,341,0.20001303118805205,0.23712920774885718,1381698,True,0.004892368218657581
abs_r,raw,342,0.19843717325318638,0.23544991859783956,1380263,True,0.004896637412010734
abs_r,raw,343,0.19902926121966386,0.23640830101250213,1378828,True,0.004900835966475279
abs_r,raw,344,0.20071539645925834,0.23866875143033298,1377394,True,0.004905055987142763
abs_r,raw,345,0.20356094808244765,0.24237573183749778,1375960,True,0.004909344092398944
abs_r,raw,346,0.19768586582699496,0.23579928439310996,1374526,True,0.004913750740926489
abs_r,raw,347,0.1985116510189274,0.23699033615526147,1373093,True,0.004917903076842228
abs_r,raw,348,0.1991207206511208,0.2379708813753652,1371660,True,0.00492208662890894
abs_r,raw,349,0.19978914429386108,0.23903653889142262,1370227,True,0.004926292306533518
abs_r,raw,350,0.20219604140204595,0.2422326182534472,1368794,True,0.00493052264376887
abs_r,raw,351,0.19791090463590597,0.2373855104529044,1367362,True,0.004934851762978793
abs_r,raw,352,0.1978650944926629,0.2375522856074547,1365930,True,0.004938995773511967
abs_r,raw,353,0.19761000959984504,0.2375437201702711,1364499,True,0.00494313439418848
abs_r,raw,354,0.1989730963340266,0.2395044562326004,1363069,True,0.00494725890205578
abs_r,raw,355,0.2001637448626254,0.24129569846340995,1361639,True,0.004951436999395845
abs_r,raw,356,0.19772910466642293,0.23856378204525375,1360209,True,0.004955661663327428
abs_r,raw,357,0.19660653098396627,0.2375262235917253,1358779,True,0.004959780712006031
abs_r,raw,358,0.19789256069212802,0.239421541873254,1357349,True,0.0049638497628479205
abs_r,raw,359,0.2004739293775156,0.24284567951020533,1355919,True,0.004967968821519474
abs_r,raw,360,0.20306123769185702,0.24638943897431465,1354489,True,0.004972192493600068
abs_r,raw,361,0.1988723814416638,0.2414588131753705,1353059,True,0.0049765221646591125
abs_r,raw,362,0.1960441031688612,0.2382229539365593,1351629,True,0.004980671512216372
abs_r,raw,363,0.19579384505920536,0.23817195924680382,1350199,True,0.004984700369439563
abs_r,raw,364,0.1963963152507082,0.23918057080105104,1348769,True,0.0049887157059960874
abs_r,raw,365,0.1983744747702503,0.2418476617222671,1347340,True,0.004992752532283773
abs_r,raw,366,0.19303591261009181,0.2356629199714197,1345911,True,0.004996867727290958
abs_r,raw,367,0.19523646940087927,0.2387316870938646,1344482,True,0.005000761288699536
abs_r,raw,368,0.19310396746699485,0.23639832816535963,1343053,True,0.005004740993098713
abs_r,raw,369,0.19406597845895224,0.23801788815221844,1341624,True,0.005008631174519212
abs_r,raw,370,0.1942701932810245,0.23889708111406666,1340196,True,0.005012557148423495
abs_r,raw,371,0.19290909352394733,0.2375085780959034,1338768,True,0.005016488307014481
abs_r,raw,372,0.1917726630247339,0.23636460219326108,1337341,True,0.00502036155935835
abs_r,raw,373,0.193708193686684,0.23912174663806238,1335914,True,0.005024186377776918
abs_r,raw,374,0.19452305513330856,0.24056643912199233,1334487,True,0.005028085793725202
abs_r,raw,375,0.19548599645559467,0.24261212677504115,1333060,True,0.005032015025526272
abs_r,raw,376,0.19283901165672218,0.23971041066393864,1331633,True,0.005035980143614828
abs_r,raw,377,0.19175904559689788,0.23878731764973693,1330206,True,0.005039835614217386
abs_r,raw,378,0.19231539250672364,0.23989433027202894,1328780,True,0.0050436451237590085
abs_r,raw,379,0.1946305755517804,0.24318150443541794,1327356,True,0.005047473870001045
abs_r,raw,380,0.1963104583240811,0.2458644377762312,1325933,True,0.0050513923472947815
abs_r,raw,381,0.18894054867016738,0.23711092938284245,1324510,True,0.00505537564161972
abs_r,raw,382,0.18958479568567688,0.23848325130867581,1323087,True,0.005059062669266467
abs_r,raw,383,0.18697363530254524,0.2356834068137687,1321664,True,0.005062772171038211
abs_r,raw,384,0.18760227127322693,0.23704884469622062,1320241,True,0.0050663775886142775
abs_r,raw,385,0.18913794099764292,0.23952048308783103,1318819,True,0.005070004701082892
abs_r,raw,386,0.18633654925804966,0.23651393372632515,1317399,True,0.005073688780775081
abs_r,raw,387,0.18498283639223953,0.23517882750284058,1315979,True,0.0050772619797088345
abs_r,raw,388,0.1860174956293541,0.2370653322362543,1314559,True,0.005080780990856979
abs_r,raw,389,0.18992737738440987,0.24265715681111938,1313140,True,0.005084337000924695
abs_r,raw,390,0.18863127802761825,0.24174612185813044,1311722,True,0.005088041422920737
abs_r,raw,391,0.18191905251142682,0.23370966300972817,1310304,True,0.005091692817731094
abs_r,raw,392,0.17908852905594402,0.23067677589550661,1308886,True,0.005095086625873352
abs_r,raw,393,0.17573130403817588,0.22679765461260587,1307468,True,0.005098373489841324
abs_r,raw,394,0.17548766350631792,0.2270213835072951,1306050,True,0.005101536275446488
abs_r,raw,395,0.17894462934819325,0.23214777220859542,1304632,True,0.0051046883456448335
abs_r,raw,396,0.17381135659893232,0.22604848260817023,1303214,True,0.005107963762794558
abs_r,raw,397,0.171606527812513,0.22376933657212794,1301796,True,0.005111052031266925
abs_r,raw,398,0.17043550270907695,0.22293592111362628,1300378,True,0.0051140606511773995
abs_r,raw,399,0.17275916765855362,0.226672402034323,1298960,True,0.005117026617137877
abs_r,raw,400,0.17463943550264366,0.2299806193920707,1297542,True,0.005120072219000124
abs_r,raw,401,0.1711459906496849,0.22604287281744906,1296124,True,0.005123182606375728
abs_r,raw,402,0.17050822253891687,0.22631184638778007,1294706,True,0.005126168022872625
abs_r,raw,403,0.17175155847430568,0.22897450510223177,1293288,True,0.005129129512452744
abs_r,raw,404,0.17187569316481954,0.2302013311609996,1291870,True,0.005132132602891862
abs_r,raw,405,0.174677268955463,0.23524834175130926,1290453,True,0.005135138275856505
abs_r,raw,406,0.17395854595023943,0.23468263931542888,1289036,True,0.005138240886578841
abs_r,raw,407,0.1728970063209978,0.23400814357680413,1287619,True,0.005141316168648808
abs_r,raw,408,0.17203982259493683,0.2333542393342366,1286203,True,0.00514435222793607
abs_r,raw,409,0.1707918901864221,0.23223323374868093,1284787,True,0.0051473564934019075
abs_r,raw,410,0.17581608269509355,0.23986618143658364,1283371,True,0.005150315617987712
abs_r,raw,411,0.1722420598600766,0.23545071627139355,1281955,True,0.0051534495463625785
abs_r,raw,412,0.17359908667021426,0.23774703638317388,1280541,True,0.005156455564334408
abs_r,raw,413,0.17161716734000446,0.23555762977544648,1279127,True,0.0051595073422068104
abs_r,raw,414,0.17383125409251235,0.23907353529589376,1277713,True,0.005162488092640119
abs_r,raw,415,0.17699925808299544,0.24397256876181905,1276299,True,0.0051655444627809605
abs_r,raw,416,0.17252034588885992,0.23825332266840754,1274885,True,0.005168711342028538
abs_r,raw,417,0.17554843750860466,0.24287173755789213,1273471,True,0.005171718178997323
abs_r,raw,418,0.17737720803896614,0.24608359583542905,1272057,True,0.005174829653786666
abs_r,raw,419,0.17903556318994313,0.24916035453529434,1270643,True,0.005178004364794597
abs_r,raw,420,0.1827571036316119,0.25614853842061497,1269230,True,0.005181236715634786
abs_r,raw,421,0.17867280021676055,0.25075712504968267,1267817,True,0.005184602698311191
abs_r,raw,422,0.1780366060260214,0.25026132929662237,1266404,True,0.00518781787311348
abs_r,raw,423,0.1784052540124169,0.2511082860537702,1264991,True,0.00519100822213976
abs_r,raw,424,0.17777122661248548,0.25078712852504587,1263578,True,0.005194209825157148
abs_r,raw,425,0.179759919183785,0.2541527669713126,1262165,True,0.005197386761253773
abs_r,raw,426,0.17825239374221444,0.2524406889018899,1260752,True,0.005200633167778407
abs_r,raw,427,0.17551832580237886,0.24912822802762455,1259339,True,0.00520382337695825
abs_r,raw,428,0.1777032300418317,0.2528632343540672,1257926,True,0.005206914606383268
abs_r,raw,429,0.18108080201571808,0.258373862330629,1256514,True,0.0052100813723354655
abs_r,raw,430,0.18018852878097671,0.25779060489463845,1255103,True,0.005213367626826166
abs_r,raw,431,0.17980848345672004,0.25791438008769557,1253692,True,0.0052166195353805685
abs_r,raw,432,0.17970041521961816,0.2584815628356649,1252282,True,0.005219855727737484
abs_r,raw,433,0.18112771548578652,0.26123401887666475,1250872,True,0.005223086029728088
abs_r,raw,434,0.1807749880288591,0.26153468801491364,1249462,True,0.005226365805325182
abs_r,raw,435,0.1849701129519998,0.26876048991336504,1248052,True,0.005229630774384947
abs_r,raw,436,0.18331865268791087,0.26713356951299183,1246642,True,0.005233046854905809
abs_r,raw,437,0.18358896788318504,0.26835387506775193,1245232,True,0.0052364000389799135
abs_r,raw,438,0.1829219095929982,0.26824465318587576,1243822,True,0.005239760963939923
abs_r,raw,439,0.18589557402806078,0.2735361126500295,1242412,True,0.005243095378843584
abs_r,raw,440,0.1897581722998271,0.2804920128684272,1241002,True,0.005246536862067974
abs_r,raw,441,0.1862877958617063,0.2762494885357113,1239592,True,0.005250120447630965
abs_r,raw,442,0.18735735271806364,0.27886438201480473,1238182,True,0.005253571842408903
abs_r,raw,443,0.18825055901206597,0.2811824419083966,1236772,True,0.005257060677566757
abs_r,raw,444,0.18985976414071798,0.2847465071297492,1235362,True,0.005260580510237613
abs_r,raw,445,0.1935085748600778,0.29168173251694407,1233952,True,0.005264158362176232
abs_r,raw,446,0.19272418291438254,0.2916832667352206,1232542,True,0.005267872483843471
abs_r,raw,447,0.19264376676962683,0.2931716154939139,1231132,True,0.0052715539708178575
abs_r,raw,448,0.19335551639073723,0.29617073851927633,1229722,True,0.005275229820129077
abs_r,raw,449,0.19865472745552462,0.3065235637140416,1228312,True,0.0052789302934298805
abs_r,raw,450,0.20427425454997278,0.3175664617948077,1226902,True,0.005282833568658601
abs_r,raw,451,0.19810504768280915,0.30811106779089253,1225492,True,0.0052869576638293145
abs_r,raw,452,0.19378568729719034,0.301608374949989,1224082,True,0.005290833486641562
abs_r,raw,453,0.19577025776623722,0.30498726962952727,1222672,True,0.005294539483528037
abs_r,raw,454,0.19528946826051244,0.30436629622047684,1221262,True,0.005298319102936615
abs_r,raw,455,0.1956943244787299,0.30543227095230074,1219852,True,0.005302077505979206
abs_r,raw,456,0.19204921730444569,0.29985561327711113,1218442,True,0.005305848829462405
abs_r,raw,457,0.18862703336665695,0.29463398732914975,1217032,True,0.005309478435719825
abs_r,raw,458,0.1903751346423798,0.2975851975943378,1215623,True,0.005312977490572428
abs_r,raw,459,0.19129445961037284,0.2991565042335352,1214214,True,0.005316539333330068
abs_r,raw,460,0.19069448750094153,0.2983785096747649,1212805,True,0.0053201332401498205
abs_r,raw,461,0.18660073073220323,0.29211872518970494,1211397,True,0.005323702235190606
abs_r,raw,462,0.18850418132679192,0.2953104077735777,1209989,True,0.005327117398450761
abs_r,raw,463,0.18600106194896285,0.291717447875036,1208581,True,0.005330600335152886
abs_r,raw,464,0.18965249828139308,0.29780411927794287,1207173,True,0.005333989202134409
abs_r,raw,465,0.19258927755409772,0.3035112765430782,1205765,True,0.0053375101493419955
abs_r,raw,466,0.1881627938273467,0.2966027607381844,1204357,True,0.0053411385541021735
abs_r,raw,467,0.18557245376563813,0.2926609684599098,1202949,True,0.005344599786736428
abs_r,raw,468,0.18544804246483435,0.29266487792455276,1201541,True,0.005347964228236621
