20201221 030100;12747.75;12748;12745.75;12747.5;91
20201221 030200;12746.5;12746.75;12745.5;12745.75;53
20201221 030300;12745;12745.5;12742.5;12743;80
20201221 030400;12742.5;12742.75;12740.75;12741;113
20201221 030500;12740.5;12742.5;12740;12741;117
20201221 030600;12740.75;12744;12740.75;12741.5;96
20201221 030700;12742;12744.25;12742;12743.75;31
20201221 030800;12743;12743;12741.75;12742.25;61
20201221 030900;12743.5;12744.5;12742.25;12743;73
20201221 031000;12742.5;12745.75;12742.5;12744.75;23
20201221 031100;12744.75;12745.5;12744;12744.75;63
20201221 031200;12745;12745.75;12743.25;12743.25;68
20201221 031300;12745;12746.75;12744.75;12746.5;51
20201221 031400;12746.75;12748;12744;12744.75;58
20201221 031500;12745.25;12746;12743.5;12743.5;92
20201221 031600;12743.5;12748;12743.25;12747.5;61
20201221 031700;12747.75;12748.75;12746;12746.75;64
20201221 031800;12746.25;12747.25;12746.25;12746.75;14
20201221 031900;12746.75;12747;12746.25;12746.25;9
20201221 032000;12746.25;12747.5;12745.5;12747.25;66
20201221 032100;12747.75;12747.75;12746.25;12747.5;48
20201221 032200;12747.25;12747.25;12744.75;12745.75;79
20201221 032300;12746;12746;12743;12744;89
20201221 032400;12744.25;12745.25;12744;12744.5;29
20201221 032500;12744.25;12745;12743.5;12744.5;24
20201221 032600;12744.5;12746.25;12744.25;12745.75;22
20201221 032700;12746.5;12747.25;12745.25;12745.25;54
20201221 032800;12745.75;12746.75;12745.75;12746;12
20201221 032900;12746;12746.5;12745.5;12745.75;16
20201221 033000;12745.25;12746.75;12745;12745.75;30
20201221 033100;12745.75;12746;12744;12744.25;46
20201221 033200;12744;12744.25;12743.25;12743.75;43
20201221 033300;12744;12744.5;12743.75;12744.5;10
20201221 033400;12743.75;12744.25;12743.25;12744;25
20201221 033500;12744;12744;12743.75;12743.75;7
20201221 033600;12744.25;12744.25;12743.5;12743.5;7
20201221 033700;12744;12744;12743;12743.75;54
20201221 033800;12743.25;12743.5;12741.5;12741.5;99
20201221 033900;12741.75;12743.25;12741.75;12743;59
20201221 034000;12743;12743;12742;12742.75;16
20201221 034100;12742.75;12743.25;12742.5;12742.75;35
20201221 034200;12743;12743.25;12741.75;12741.75;28
20201221 034300;12741.75;12741.75;12739.25;12741.75;126
20201221 034400;12742;12743.5;12742;12742.75;54
20201221 034500;12743;12743.75;12743;12743.5;15
20201221 034600;12743.25;12744;12742.5;12743.25;52
20201221 034700;12743;12743.75;12742.75;12743.25;26
20201221 034800;12743;12743.25;12742.5;12743.25;8
20201221 034900;12743.25;12743.75;12742.75;12743.75;10
20201221 035000;12743;12743;12741.25;12741.75;30
20201221 035100;12742.25;12743.25;12742.25;12742.25;23
20201221 035200;12742.75;12743.25;12742.5;12743.25;16
