20260323 044500;23992.25;23992.25;23983.25;23985;491
20260323 044600;23985.5;23989.5;23985;23986.25;217
20260323 044700;23986.5;23989.75;23984;23984.75;333
20260323 044800;23984.5;23997.25;23983.25;23992.75;506
20260323 044900;23992.75;23993.75;23986.5;23989.25;250
20260323 045000;23988.25;23989;23976;23978.5;682
20260323 045100;23978.5;23983.25;23976.25;23979.5;413
20260323 045200;23980;23985;23977.5;23983.25;344
20260323 045300;23984;23987.25;23980;23986.25;295
20260323 045400;23987;23987.25;23981;23982;180
20260323 045500;23982;23986.25;23979.75;23983.75;288
20260323 045600;23982.75;23994.25;23982.75;23987.25;505
20260323 045700;23987.75;24003.5;23987.75;23998.75;800
20260323 045800;23999.25;24001.5;23996.5;24001;337
20260323 045900;24000.5;24002.5;23998.5;23998.75;208
20260323 050000;23998.5;23999.25;23993.25;23996.5;361
20260323 050100;23997;24008;23993.5;24001;783
20260323 050200;24001.25;24005.25;23999;24004.25;286
20260323 050300;24005;24007.25;24002.75;24005.5;363
20260323 050400;24005;24015.5;24003.75;24014;616
20260323 050500;24013.75;24017.25;24004.25;24004.5;697
20260323 050600;24004.75;24019.75;24004.75;24019.75;574
20260323 050700;24020;24031.5;24014.75;24030;925
20260323 050800;24030;24033.5;24027.25;24029.25;577
20260323 050900;24028.75;24028.75;24012;24012.5;771
20260323 051000;24012;24016.75;24007;24007;568
20260323 051100;24006.75;24008.75;23999.75;24002.5;666
20260323 051200;24002.75;24007.25;24000;24002.5;461
20260323 051300;24001.75;24011.75;24001.75;24010.5;534
20260323 051400;24010.5;24016.25;24008.75;24015.75;363
20260323 051500;24015.75;24017.25;24012.25;24014;271
20260323 051600;24013;24021.5;24012.5;24020.5;376
20260323 051700;24020.25;24022.25;24018.5;24021;291
20260323 051800;24020.5;24023.25;24017.5;24017.75;307
20260323 051900;24018.5;24021.75;24010.25;24011.25;500
20260323 052000;24011.75;24012.25;24006.5;24010.75;483
20260323 052100;24010.75;24010.75;23994;23995.75;1008
