20191223 030100;8718.5;8718.75;8718.5;8718.5;9
20191223 030200;8718.25;8718.25;8718;8718.25;14
20191223 030300;8718.25;8718.5;8718;8718.25;74
20191223 030400;8718.25;8719;8718.25;8718.5;10
20191223 030500;8718.5;8719;8718.5;8719;6
20191223 030600;8718.75;8719.25;8718.5;8719;23
20191223 030700;8719;8719;8719;8719;7
20191223 030800;8719;8719;8718.5;8718.75;13
20191223 030900;8718.5;8718.5;8718;8718.5;28
20191223 031000;8718.5;8718.5;8718.25;8718.5;5
20191223 031100;8718.5;8718.5;8718.5;8718.5;4
20191223 031200;8718.5;8718.5;8718.5;8718.5;4
20191223 031300;8719;8719.25;8719;8719;14
20191223 031400;8719;8719.25;8719;8719.25;3
20191223 031500;8719.25;8719.25;8719;8719;17
20191223 031600;8719.25;8719.5;8719;8719;11
20191223 031700;8719.25;8719.5;8719.25;8719.5;12
20191223 031800;8719.25;8719.5;8719;8719.25;13
20191223 031900;8719.25;8720.5;8719.25;8719.25;45
20191223 032000;8719.5;8719.75;8719.25;8719.5;19
20191223 032100;8719.25;8719.5;8719;8719.25;12
20191223 032200;8719.5;8719.5;8719.25;8719.5;16
20191223 032300;8719.5;8719.5;8718.75;8719;17
20191223 032400;8719;8719;8719;8719;1
20191223 032500;8719;8719;8718.75;8718.75;8
20191223 032600;8718.75;8718.75;8718.75;8718.75;4
20191223 032700;8718.75;8718.75;8718.75;8718.75;10
20191223 032800;8719;8719.25;8718.5;8718.5;15
20191223 032900;8718.75;8719;8718.25;8718.75;26
20191223 033000;8718.75;8719;8718.75;8719;6
20191223 033100;8719;8719.25;8718.5;8718.75;22
20191223 033200;8718.75;8718.75;8718.25;8718.25;8
20191223 033300;8718.25;8718.25;8718.25;8718.25;3
20191223 033400;8718.5;8719.25;8718.5;8719;38
20191223 033500;8718.75;8718.75;8718.75;8718.75;6
20191223 033600;8719;8719;8718.75;8718.75;15
20191223 033700;8718.75;8718.75;8718.25;8718.25;7
20191223 033800;8718.25;8719;8718.25;8718.75;9
20191223 033900;8718.75;8718.75;8718.5;8718.5;9
20191223 034000;8718.75;8718.75;8718.75;8718.75;3
20191223 034100;8718.75;8718.75;8718.5;8718.75;4
20191223 034200;8719;8719;8718.75;8719;4
20191223 034300;8718.75;8718.75;8718.75;8718.75;4
20191223 034400;8719;8719.25;8719;8719.25;11
20191223 034500;8719.5;8719.75;8719.5;8719.75;12
20191223 034600;8719.75;8719.75;8719.25;8719.5;14
20191223 034700;8719.5;8720;8719.5;8719.75;10
20191223 034800;8719.75;8719.75;8719.75;8719.75;2
20191223 034900;8719.5;8719.5;8719.5;8719.5;2
