20210322 030100;12908.75;12911;12907.75;12910.5;378
20210322 030200;12910.75;12910.75;12900.5;12903.5;659
20210322 030300;12903.25;12904;12899.75;12900.5;196
20210322 030400;12900.25;12900.75;12897.5;12899.75;272
20210322 030500;12899.25;12901.25;12896;12899.25;202
20210322 030600;12899.75;12900.25;12895;12896;265
20210322 030700;12896.25;12899.75;12895.25;12898.25;205
20210322 030800;12897.75;12903;12897.75;12903;233
20210322 030900;12903.25;12907;12903;12903.75;426
20210322 031000;12904;12905.75;12903.25;12905.25;80
20210322 031100;12905.75;12906;12903.5;12904.25;106
20210322 031200;12904.5;12907;12903;12903.5;147
20210322 031300;12903.75;12904.75;12901.25;12902;181
20210322 031400;12902.25;12902.75;12899.25;12900.5;210
20210322 031500;12900.25;12901.75;12899.25;12900.5;111
20210322 031600;12901.25;12904;12900.75;12903.5;188
20210322 031700;12903.75;12904.75;12902;12902.75;149
20210322 031800;12902.5;12902.5;12898.5;12901.25;162
20210322 031900;12902;12903.5;12900.75;12903.5;97
20210322 032000;12903;12904;12901.5;12903;70
20210322 032100;12903;12903.75;12901.5;12902.5;36
20210322 032200;12902.5;12904;12900.5;12900.75;119
20210322 032300;12901.5;12901.75;12898.75;12901.25;140
20210322 032400;12901.5;12902.5;12900.5;12900.5;37
20210322 032500;12900.25;12901.75;12898.5;12901.75;137
20210322 032600;12901;12906.75;12901;12903.5;302
20210322 032700;12904.25;12905.25;12902.25;12903.5;101
20210322 032800;12903;12904.25;12902.5;12902.5;60
20210322 032900;12903.75;12904;12902.75;12903.25;19
20210322 033000;12903.5;12904;12902.25;12902.75;71
20210322 033100;12904;12907.5;12903.75;12906.25;174
20210322 033200;12906.5;12907.25;12900.25;12901.75;188
20210322 033300;12901.5;12901.5;12898;12899.5;233
20210322 033400;12899.25;12900.75;12896.5;12897.25;222
20210322 033500;12896.25;12897.5;12894.25;12895.25;227
20210322 033600;12895.5;12897.75;12894.25;12896.75;178
20210322 033700;12896.75;12898.25;12896.75;12897;97
20210322 033800;12896.75;12900.25;12896.75;12899.5;86
20210322 033900;12899.75;12901;12898;12898;140
20210322 034000;12897.75;12900;12896.75;12899.75;115
20210322 034100;12900;12902.25;12899.25;12900.75;150
20210322 034200;12901;12901.75;12900.5;12901;50
20210322 034300;12901.75;12904.75;12901.25;12903.75;193
20210322 034400;12903.5;12903.75;12901.75;12901.75;81
20210322 034500;12901.5;12902.25;12900.5;12902.25;53
20210322 034600;12902;12903;12898;12899.25;116
20210322 034700;12899;12900.25;12898.75;12900.25;37
20210322 034800;12900.25;12900.25;12897.25;12898.5;59
20210322 034900;12899;12899;12898;12899;40
